Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Besar Yogyakarta,Aditya Trans,"Tolong pejabat setempat untuk pelayan (CS) yang cewek masih muda gak tau namanya di koreksi lagi...
Sudah jauh2 dari Bantul mau ngambil uang THR dari saudara di Singapore lewat Western union kok dipersulit,nama saya kan cuma satu kata untuk nama belakang kan otomatis keisi no last name...eh katanya untuk nama+no last name tidak boleh di gabung harus di rubah dulu dr sana baru bisa cair,padahal setiap tahun kirim saya ambil gak ada masalah masih aja alasan katanya aturan baru dr 3 bulan yang lalu...wes angel.
Mentok saya cari cabang kantor pos Deket rumah eh gak ada masalah Dangan nama+no last name langsung cair.
Brengsek bener itu pelayan,gak tau saudara saya itu sudah lanjut mau jalan aja di bantu.
Ya semoga hidupnya selalu di permudah.
Sedikit cerita aja semoga jadi pembelajaran.",1,setahun lalu
Kantor Pos Besar Yogyakarta,ekaputri mandanasari,"mau beli e meterai di sini masuk ke kantor sekitar pkl 07.05 tapi petugasnya masih belum ready. sementara mesin antrean error. ada pengumuman layanan dimulai pkl 08.00. kalau jam layanan operasional mulai pkl 07.00 mengapa harus nunggu sd pkl 08.00? apalagi ini kebutuhan untuk melamar cpns yg waktu daftarnya tinggal 3 hari. seharusnya kantor pos bisa profesional dan lebih baik dalam pelayanan pada masyarakat, utamanya dalam momen nasional tertentu sepeeri ini",1,11 bulan lalu
Kantor Pos Besar Yogyakarta,sri mulyani,"Ktr pos Besar,di titik nol km,tempatnya penuh histori masa kolonial,segala urusan surat menyurat sampai gadai emas ada di sini. Suasana nyaman,tenang,pelayanannya ramah,profesional dan cepat.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,aghnia zahraq,mau kirim dokumen penting makanya milih pos ternyata mengecewakan. ambil layanan yg next day dari tgl 8 eh tgl 14 baru sampai. ditambah dapat nomor resi yg salah tapi cs tdk gercep dan informatif.,1,8 bulan lalu
Kantor Pos Besar Yogyakarta,modi Lapian,Kantor pos yang bersebrangan dengan monumen serangan 1 maret dan juga berseberangan dengan bank bni,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Joshua Andrika,"Pelayanan baik, pengiriman tepat waktu, tempat nyaman dan bersih",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Amanda Novadistira,"Bangunan lama tapi estetik, tengah kota,bagus, besar, parkirnya bagian dalam, kesana lagi sepi",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Bersama Insan SOLEH,"Pelayanan lengkap  dan cepat,  parkir sempit dan sulit, musholq bersih. Toilet bawah kotor dan bau.",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Putri Solo,"Datang kesini pas malem minggu, rameeeee bangeeeeet..... emang viewnya bagus banget buat foto selfi / foto bareng sama pacar, teman, gebetan, atau mantan 😜 tapi karena terlalu banyak org jadi view gedung kantor pos jogjakarta yg kita tuju menurut saya jadi kurang menonjol. Mungkin saran saya kl mau view yg lapang datengnya siang dan kalau pengin malem ya jangan malam minggu 😂😂😂",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Festiaji N. Irawanto,"Bangunan Kantor Pos Besar Yogyakarta, dibangun pada tahun 1912 oleh Departemen Pekerjaan Umum pemerintahan Hindia Belanda/ Burgerlijke Openbare Werken (BOW). Pada masa kolonial Belanda bernama Post, Telegraaf en Telefoon Kantoor. Hingga sekarang, bangunan ini berfungsi sebagai kantor pos. Letaknya berada di ”titik nol kilometer” menjadikan bangunan Kantor Pos merupakan penanda penting (landmark) Kota Yogyakarta.",4,Diedit 6 tahun lalu
Kantor Pos Besar Yogyakarta,Yayan Rika Harari,Lokasi di Titik Nol Km Yogyakarta. Kantor pos penolong karena pada hari libur kantor pos tidak ikut libur.,5,setahun lalu
Kantor Pos Besar Yogyakarta,Lasak Boy,Penyelamat untuk pengiriman darurat karna bukanya 24 jam. Pelayanannya juga bagus,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Zakariya Arif,Kantor Pos Besar Yogyakarta memiliki bangunan yang indah dan bersejarah. Pelayanannya juga ramah.,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,belva norenn,"Tempatnya bagus kalo malam hari, Suasanha rame dan enak untuk di liat, seneng duduk dudukan di situ ngeliat orang jalan jalan",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Iskandar Aruji,Kantor pos terbesar di kota Yogyakarta. Setiap akhir bulan pasti mengunjungi kantor ini...,5,Diedit 8 tahun lalu
Kantor Pos Besar Yogyakarta,Daniel Adi Nugroho,Customer service utk pelayanan sangat ramah dan cepat. Kita bisa tanya status paket kita disini. Untuk pengambilan bisa dilakukan di Kantor Pos Plemburan,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,tin arta,Ada layanan yang buka 24 jam. Berada dilokasi yang cukup ramai.,5,Diedit 2 tahun lalu
Kantor Pos Besar Yogyakarta,Prastiwi Utami,"Tempatnya masih terawat, bagus, sekarang minggupun buka, pelayanana oke, pengiriman cepat",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Huzen4rsyad,"Selalu ambil uang WU disini, pelayananya mantep, ramah, dan tidak perlu mengantri begitu lama, tempatnya adem ayem, kursi banyak, jd tidak perlu berdiri saat mengantri, dekat dengan benteng vredeburg dan alun alun utara. Mantep pokok e",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Damas Trisna,merupakan kantor pos pusat di yogyakarta. buka setiap hari dari pagi sampai malam. berlokasi di titik 0 jogja.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Aji HS,terakhir kesini jaman pos masih paling murah kalo ngirim paket,5,setahun lalu
Kantor Pos Besar Yogyakarta,dek Nur,salah satu icon kota Jogja. bagunannya bagus. bersih. pelayanan cenderung cepat dan ramah. ada banyak loketnya.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Bagus Wijonarko,"Pelayanannya cepat, jika mau mengirim paket atau dokumen, lebih baik pagi atau sore, soalnya kalo jam makan siang banyak petugas yg kosong jadi lama sekali.",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Bimo Kecil,"Pelayanan kirim paket kurang cepat.
Harus antri, padahal banyak loket yg buka
Gak siang hari gak malam hari sama saja😩 …",2,3 tahun lalu
Kantor Pos Besar Yogyakarta,Annissa Fitriyani,"Pelayanan nya kurang baik, kurang profesinal dengan pekerjaan.",1,sebulan lalu
Kantor Pos Besar Yogyakarta,Lingga Seledri,Pelayanan memuaskan 👍🏻 …,5,9 bulan lalu
Kantor Pos Besar Yogyakarta,Teak17,"Pagi2 nganterin bude yg katanya dapat dana PKH suruh ambilnya di Kantor Pos sini, yg namanya orang tua kadang gak pahaman, akhirnya saya yg kembali bertanya, sumpah mbak nya judes banget galak lagi, mbaknya juga gak paham ternyata, jadi harus nunggu dulu, mau di tanyain ke staff lain yg lagi briefing. Trus pada akhirnya dilayanin sama bapak2 yg ramah. Mohon diperbaiki lagi untuk pelayanannya, terimakasih",2,setahun lalu
Kantor Pos Besar Yogyakarta,Amy Amaza,"Tertib.. rapi.. ramah pelayanannya.. ambil nomer antrian sendiri.. kursi tunggu banyak.. loketnya jg banyak, pelayanannya cepat",5,setahun lalu
Kantor Pos Besar Yogyakarta,Evan,"Kantor Pos dengan pelayanan yang bagus.
Cocok bagi orang2 yang menyukai Arsitektur Kolonial, karena bangunannya masih terawat dengan baik.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,ilmuMinati,"Kantor pos pusat, tempat ini menjadi kunjungan rutin tiap bulan. Tempat ambil pensiun, bayar listrik, ambil gaji dr adsense, kirim barang, kirim uang lewat western union.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,K'Sant,Udah tau banyak antrian pelayanan nggak gercep banyak loket yg tutup sedangkan loket yg buka pelayanan lama banget,2,7 bulan lalu
Kantor Pos Besar Yogyakarta,Cik SITI,Jauh jauh kekantor pos kirain hari besar masih buka ternyata tutup tolong diupdate info di Instagramnya,1,7 bulan lalu
Kantor Pos Besar Yogyakarta,Yabes Rohman,Teler no 6 jutek bngt pelayanannya,1,4 minggu lalu
Kantor Pos Besar Yogyakarta,PERDANA ADI NUGROHO,Lumayan antri. Tapi pelayanan cukup baik. Bagunannya cukup bagus dan terawat,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Dhannie Setiawan,pelayanan prima dan ramah dari petugasnya. tempatnya juga nyaman. langganan ambil uang dari western union. cepat dan mudah,5,Diedit 7 tahun lalu
Kantor Pos Besar Yogyakarta,Georgia,Hasil jepretan disekitar area kantor pos. Serasa berada di zaman kolonial belanda. Semoga tetap dilestarikan ya,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Hobi Raun,"Gedung yang unik berarsitektur eropa, pelayanan yg baik dan memiliki loket antrean yang lumayan banyak.",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Jetti trijuni,"Pelayanannya yg daya alami sangat tidak ramah dan koordinator  marketingnya bagian expor saja initial R stidak tahu jam tutup kantor pos. Ia mengatakan 24 jam; ternyata jam 8 malam. Mungkin sebagai manager marketing atau apalah yg berurusan dengan ukm masih baru atau tdk pernah pulang paling akhir dari yg ia pimpin.... dan disuruh tinggal barang minta ke CS nya... Sangat tdk mewakili wajah kota Jogja, kalau di Sleman atau Bantul cabang mungkin masih ok lah😁ada ada saja, Kami baru pertama ya maklum masih salah salah tapi kalau pimpinannya marketing  jam operasional saja salah semua akan salah .., Ayo bangkit Pos indonesia kota",1,Diedit 2 tahun lalu
Kantor Pos Besar Yogyakarta,adi jati purnama,Pelayanan ramah dan cepat. Tempatnya bersih dan mudah dicari. Bisa kilat khusus dan express.,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,haidita bella marisca,"Bangunan yang classic membuat rasa hati bernostalgia ke jaman kolonial. Pelayanan disini cepat dan ramah. Tombol yang perlu diklik juga ga banyak jadi sangat memudahkan bagi yang jarang jarang kesini. Petugas CS sangat informatif, petugas loket juga sangat baik dalam menyampaikan informasi",5,setahun lalu
Kantor Pos Besar Yogyakarta,Lil Mutakim,Destinasi dan sebagian Icon Bangunan lama yang menarik Di Area Titik Nol.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,podo_ moroo,"Pelayanan ramah,  pak satpamnya juga ramah banget 😍,  bisa nebeng berat badan juga di kantor posnya 😁🙏 …",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,diriel raska,Saya sebagai traveller melihat bangunan ini masih bangunan lama..  tempat berkirim kabar dan pesan atau bahkan paket...,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,hery poter,Nyari fotocopy susahnya minta ampuuun,1,sebulan lalu
Kantor Pos Besar Yogyakarta,Andhika francisco,"Kantor pos paling besar di jogja, playanan cepat dan ramah",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Huril Fathanah,"Tolong jangan bilang 24 iam kalau kenyataannya tidak sesuai, info sudah buka sampai lokasi semua tertutup, bagi kami pendatang yg ingin menggunakan jasa kirkm sangat tertipu",2,setahun lalu
Kantor Pos Besar Yogyakarta,wahyu ariwibowo,ada di pusat kota. besar dan ada nomor antriannya beserta kursi tunggu.,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,fatimah amani,"Pelayanan baik, tapi satpamnya yg bertugas digerbang belakanh merokok padahal tempat publik,. Sangat menggangu",3,setahun lalu
Kantor Pos Besar Yogyakarta,Zahra Aulia,"Pernah ke sini waktu kuliah, iseng mengirim surat berisi semangat ke adik sendiri yang sedang menghadapi UN. Waktu itu tahun 2013, saya datang ngga bawa apa2, semua kertas, pulpen bahkan amplop tersedia di pos nya jadi nulis sekalian ngirim. Gedungnya klasik, bagus untuk foto2 hehe",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Sri Haryatmo,"Gedung gagah terletak di ""0"" km Kota Yogja....berkunjung ke Malioboro ? Kirim oleh2 ke rumah di Kantor Pos Yogja...anti repot",5,11 bulan lalu
Kantor Pos Besar Yogyakarta,Erlangga Pramusita,"Kantor Pos Besar di perempatan titik Nol Km nya jogja, pelayanan nya komplit, ramah, cepat. Parkir klo untuk motor agak sempit (karena bergedung di pusat kota) tapi masih tergolong nyaman. Gedung nya klasik dan halaman depan/trotoar asik buat foto2.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,exzans mbolang,"Peninggalan jaman dulu, masih bertahan sampai saat ini.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,a lisnanto gathi,"kantor pos tertua dan terbesar di jogja. letaknya dipusat kota. bangunannya sangat mudah dikenali dan bersejarah. loket pelayananya sangat banyak, cs ny juga ramah. sekarang agak susah utk parkir, utk motor bisa disamping lewat belakan, mobil spertinya harus di sekitar gapura alun-alun",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Totok Setiawan,"Sejak pertama dibangun oleh penjajah Belanda pada tahun 1912 hingga kini gedung itu difungsikan sebagai kantor pos, sedangkan perancangan design arsitekturnta sudah sejak 1910. Dulu, gedung itu difungsikan sebagai kantor pos oleh penjajah Belanda dengan nama Post, Telegraaf en Telefoonkantoor yang artinya Kantor Pos, Telegraf dan Telepon. Kini, gedung itu bernama Kantor Pos Besar Yogyakarta, difungsikan sebagai kantor pos oleh PT. Pos Indonesia.

Gedung bergaya arsitektur Indische Empire di sudut jalan antara Jalan Panembahan Senopati dan Jalan Pangurakan itu dirancang oleh arsitek Burgerlijke Openbare Werken (BOW), sebuah departemen pekerjaan umum pemerintah Hindia Belanda yang saat itu menjajah bangsa Indonesia.

Keunikan gedung Kantor Pos Besar Yogyakarta ada pada bagian atapnya. Atap gedung itu memiliki sebuah dormer yang vertikal lurus dengan pintu masuk utama. Dormer merupakan sebuah jendela yang letaknya berada di atap bangunan. Jendela pada atap gedung itu menjorok keluar dan memiliki atap tersendiri.

Keunikan lainnya dari gedung ini adalah 6 buah Fasad, yaitu bukaan atau jendela besar berbentuk setengah lingkaran yang menambah kemegahan bangunan. Fasad ini berfungsi untuk memasukkan cahaya matahari ke dalam ruangan gedung itu. (*)",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,rinaldi inal,"Saya kirim paket via cargo POS disini dgn tujuan Ragajaya Kec. Bojong Gede 16928, petugas mengatakan bahwa paket harus di jemput di ktr pos terdekat tempat tujuan, sedangkan saya kirim paket via cargo POS di Sambi dan Simo Boyolali bisa diantar sampai tempat tujuan dgn tarif/ ongkir nya 4.000,- per kg. Sampai sekarang saya msh heran knp di POS besar Yogyakarta tidak bisa?",3,2 tahun lalu
Kantor Pos Besar Yogyakarta,Adinda Annisa Diva Pratiwi,"Pelayanannya ramah dan nyaman. Bangunannya juga merupakan bangunan bersejarah, merupakan tinggalan Belanda. Kalau liat ke langit-langit banyak hiasan kaca yang indah.

Sayangnya tidak wheelchair accessible tidak ada ramp dan juga saat akan masuk disambut oleh tangga :(",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Matiuz Yeri,Estetik tempatnya untuk spot foto malam hari,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,awulanna,"Edit:  Kata petugas loketnya yang ekspress sehari sampai (deadline kirimanku sehari, sesama jogja) tapi begitu aku cek resi (baru bisa ditrack). Nyampenya 4 hari dong. Buat apa aku ambil yg ekspres kalau sama aja kayak yang biasa. Kesel sih, mending bilang 4 hari sampai biar aku gak jadi kirim dan langsung pake gojek aja huhu

Lumayan sering kirim dokumen via pos. Loketnya banyak tapi pelayanan/petugasnya lumayan dikit, jadi agak nunggu lumayan lama. Agak susah tracking paket, meski ambil yg ekspress tracking nya gak jalan. Website resmi juga kadang eror. Mohon perbaiki website nya dan sistem tracking paket. Tks",3,Diedit 4 tahun lalu
Kantor Pos Besar Yogyakarta,Prasetyo Budi Widagdo,"Bangunan kantor pos ini dibangun pada tahun 1912 dari hasil rancangan insinyur-insinyur yang tergabung dalam Burgerlijke Openbare Werken (BOW), sebuah Departemen Pekerjaan Umum semasa pemerintahan Hindia Belanda. Bangunan megah yang berdiri di sudut pertemuan antara Jalan Panembahan Senopati (dulu bernama Kampementstraat) dan Jalan Trikora (dulu dikenal dengan Kadasterstraat) ini, memiliki luas bangunan 1.121,45 m² di atas lahan seluas 6.400 m².

Bangunan Kantor Pos Besar

Bangunan ini dibangun sebagai fungsi kantor pos dari awal berdirinya hingga saat ini. Dulu namanya Post, Telegraaf en Telefoon Kantoor.Kondisi bangunan ini masih terawat dengan baik. Di atas bangunan ini terlihat atap dormer selurus vertikal pintu utamanya. Dormer adalah jendela yang diletakkan pada atap bangunan. Jendela ini merupakan bagian dari ruangan di bawah atap, dibuat menjorok keluar dalam posisi tegak lurus dan sering memiliki atap tersendiri",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,afra cantikkk,"Parkiran dikuasai tukang parkir yang bad atitudeee malesssinnnn, kalaupun bayar gapapa tp bad atitude bgt semacem malakin doang. Huffttt",1,setahun lalu
Kantor Pos Besar Yogyakarta,Dewandaru Indra,"Kalau malam TOLONG sebaiknya tetap gunakan ANTRIAN TIKET seperti siang. Selasa 11 juni 2019 sekitar pk 19:00 saya datang untuk ngepos, sedikit sepi hanya ada beberapa orang, konter hanya dibuka 1. Datang ke satpam untuk ambil nomor antrian tp satpam sedang membungkus paket di karung, satpam hanya menjawab & menunjuk ke salah seorang ibu ""setelah ibu itu ya mas"", tidak ambil tiket urutan di mesin. Oke saya duduk di kursi agak tengah. Tak lama setelah itu datang mba2 lalu bapak2 datang ke satpam, satpam menunjuk lagi kearah tempat duduk entah apa yang dikatakan satpam, lalu mereka duduk. Setelah tiba giliran saya, mba2 yang datang setelah saya itu juga ikut maju dan bilang ""mas, giliran saya dulu"". Saya kaget dan bingung, saya menengok ke satpam di belakang mencoba memberi tau kalau ada yang salah disini, tp satpam hanya sibuk mengemas paket, lebih lagi ternyata ada satu satpam lagi yang hanya duduk membaca / main hp seperti tidak mau tau yang terjadi di depan. Satpam tidak fokus dengan antrian kustomer. Dengan dongkol, saya mengalah krn ga mau ribut dengan mba2 walaupun dalam hati tetap tidak terima sambil terus mikir kok satpam hanya diam? Tadi gimana saat memberi info antrian? Setelah mbak itu selesai, saya maju lagi, mba itu malah bilang ""bapak itu dulu ya mas"". Dan saya kemudian dapat giliran terakhir.
TOLONG BENAHI SISTEM yang ada. Satpam mengemas paket? Antrian tidak menggunakan tiket mesin = AMBURADUL. Satpam memberi info antrian pun ASAL-ASALAN. Gimana kalau antriannya panjang? Apa krn antrian sedikit lalu jadi menyepelekan? Benahi hal2 kecil yang bisa merugikan konsumen. Tugas dan tanggung jawab harusnya sudah jelas. Semoga tidak terulang pada konsumen lainnya. Tolong siapapun yang nantinya pada saat antri tidak pakai tiket antri mintalah ketegasan satpam dalam menangani antrian. Terimakasih",1,6 tahun lalu
Kantor Pos Besar Yogyakarta,"Reku Hizaki, drg","Mantap banget buka sampe jam 12 malem saat weekday. Cuma sekarang untuk parkir jadi lebih sempit karena harus lewat belakang. Pelayanan sangat ramah dari pegawai disini, satpam juga sangat membantu. Disediakan musholla di lantai 2 buat pengunjung. Antrian tempat duduk cukup nyaman.",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Yosia Wibowo,pelayanan yg sudah jauh lebih baik termasuk kecepatan kirimannya ... buka sampai malam dan bisa pick up kiriman ... pokoke sekarang recomended lah buat para pedagang online seperti saya...,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Alfiandy Handoyo,"Salah satu kantor pos yang legendaris di indonesia
Layanan kantorpos buka 24jam pada hari senin-sabtu dan jam 9.00-14.00 pada hari minggu.
Pelayanan cukup memuaskan, tapi pada jam2 tertentu antrian panjang
Di depan kantor juga sering terdapat pengumuman lowongan pekerjaan yang biasanya haya bisa di aplikasi lewat pos.
Juga melayani penjualan materai dan alat pos koleksi seperti kartu pos dan perangko edisi khusus",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,SIMPLETRIP,"Seperti pada umumnya, Kantor Pos selalu menggunakan gedung2 peninggalan kolonial, termasuk yang ini.
Terletak di titik nol Yogyakarta, dekat Malioboro, Istana Negara, Museum Benteng Vredeburg, Kantor Bank Indonesia, Kantor Bank BNI Cabang Yogyakarta, Kantor Telkom. Lokasi sangat strategis dan pusat wisata jalanan.
Gedung terawat baik.",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Amirah Haerani,"Antri ga lama, tp informasi kurang lengkap, saya mau ngurus BSU krn data ada kesalahan jadi ada beberapa surat yg di urus, sy sampe bolak balik 3 kali krn tidak diinfokan lengkap tolong lain kali jika memang ada yg harus diurus sm customer diinfokan lengkap saya sudah tanya berkali-kali apa saja yg harus disiapkan tp infonya tidak lengkap",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Ari Lia,"Luas banget ,, ada dua lantai , bisa buat sarana edukasi buat anak anak belajar mengenal  kantor pos , bisa pesen prangko pake foto kita sendiri ,, karena pernah sps kita ajak anak anak kesana dan dberikan cara memproses surat lewat kantor pos , dan pesen prangko pake foto kita",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Gorlami Sugiono,Mampir lewat malam2 boskuuu,4,7 bulan lalu
Kantor Pos Besar Yogyakarta,Muhammad Fawwaz Adiasya,"Sesuai dengan namanya Kantor Pos Besar Yogyakarta. Dengan bangunan yang besar dan induk dari Pos wilayah Yogyakarta. Letaknya strategis dekat dengan berbagai tempat vital di Kota Yogyakarta. Pelayanan ramah dan responsif. Berbagai pelayanan pengiriman tersedia di sini. Terdapat nomor antrian yang memudahkan pengguna Pos, dibedakan sesuai dengan pelayanan pengiriman. Ruang tunggu nyaman. Baiknya jalan kaki ke sini. Namun jika tidak, terdapat lahan parkir juga. Terus tingkatkan pelayanan!",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,HTMSD Freecss,"Salah satu kantor pos yang cukup lama di kota Jogja, sudah ada sejak sebelum saya lahir.... Pelayanan yang cepat, orang yang ramah, dan jam buka yang sekarang hingga malam sangat membantu pengiriman barang logistik maupun luar negeri. Walaupun kenaikan tarif per 1 Januari 2019 cukup signifikan, tapi satu-satunya opsi pengiriman barang ke luar negeri tetap ini yang termurah dibanding ekspedisi lainnya.

Kalau mau cari perangko 4000an yang susah banget dicari buat mainan postcrossing, disini tempatnya~

Ohya, antrinya juga sering banget membludak....",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Lulut Muhammad Candra,"Kantor pos besar, biasa kirim kirim surat dll
Parkir motor di depan, di trotoar, cukup mengganggu pejalan kaki. Buat mobil bisa parkir di tempat parkir di depan bank indonesia, lumayan luas. Cuma di sayangkan, tarif parkir di sini kadang mentung, terkenal mahal dan tidak ada karcisnya.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Fachry Armand,pernah kirim paket pos dsini dulu. dan barang nya patah rusak retur kembali krna di tolak pembeli. dan ketika komplen cm di putar2 suruh ketemu ini itu dan ga ada yg tanggung jawab ujung2 nya..,1,2 tahun lalu
Kantor Pos Besar Yogyakarta,Syauban Anas,"Bangunan besar iconic peninggalan zaman kolonial. Kantor pos besar jogja ini merupakan salah satu landmark penting di titik 0 km kota jogja. Karena bentuknya yang megah, serta kuno banyak yang menjadikan sebagai spot foto wisatawan ketika berada di 0 km kota jogja

Beberapa bagian sudah mengalami renovasi tapi tidak mengurangi kemegahan bangunan serta fungsi awal kantor pos ini.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,GRP MATARAM,Lokasi berada di 0 Km Jogja. Mudah dijangkau baik menggunakan transjogja ataupun kendaraan pribadi. Salah satu bangunan tua yang masih berdiri kokoh dan masih berfungsi dengan hingga saat ini. Untuk pelayanan seperti halnya kantor pos kantor pos lain. Pada tanggal 10 Agustus 2018 kmrn bagian depan banyak material bangunan. Karena sedang renovasi.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Adianto Raihan,"Secara umum pelayanan ramah. Ada loket filateli dengan koleksi prangko yang variatif, cocok untuk berkirim surat/kartu pos maupun koleksi. Jika loket ramai, pengiriman surat/kartu pos juga bisa melalui bis surat/kotak pos di dalam kantor, yang dicek petugas setiap pagi.",5,Diedit 6 tahun lalu
Kantor Pos Besar Yogyakarta,Supriyono abu fadhil,"bangunan kantor pos yang besar berada di tengah kota Yogyakarta, bangunan unik zaman tempo doeloe, area parkiran luas, berada di selatan malioboro, banyak angkutan yang bisa mencapai tempat ini , baij trans jogja ,ojek online offline, becak dan yang lainnya",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Aris,"Bangunan kuno bersejarah yang sampai sekarang masih difungsikan sebagai Kantor Pos Indonesia.
Tempat ini merupakan salah satu landmark yang ada di kawasan 0 kilometer Jogja.

Yang paling menarik adalah kantor pos ini buka selama 24 jam. Di sini kita bisa mengirimkan kartu pos, paket, atau kirim uang melalui Western Union.

Parkiran sepeda motor ada di depan gedung, persis di trotoar.",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,kusuma putri,"Cukup Bersih, Petugad Loket sangat Ramah,Bangunan Kolonial yg estetik😊

Tambahan untuk menyediakan lakban, gunting, bubble wrap, kardus & sejenisnya untuk meningkatkan kualitas yang menarik minat customer lebih secara kuantitatif, persaingan ekspedisi logistik menjadi pilihan bagi konsumen untuk memilih layanan jasa ekspedisi yg Efisien & Efektif ( Harga, Waktu,Packing), Sehat slalu & jaya Pos Indonesia 🙏",4,3 tahun lalu
Kantor Pos Besar Yogyakarta,Nurul Annisa,Kesini buat kirim paket. Alhamdulillah dapet mba cs yg sangat ramah dan membantu,5,10 bulan lalu
Kantor Pos Besar Yogyakarta,Rika Ramadhanti,"petugas loket atas nama shiane artha juwita boleh diperbaiki atitude dalam pelayanan customer, pglman pertama saya pakai jasa kirim pos di kantor pusat kurang mengenakan, petugas menjawab degan kata kurang sopan ""yaiyalah"" dalam konteks saya kurang paham aturan pengiriman itupun saya lgsg perbaiki hanya saja nada, ekspresi dan kurang antusias dalam pelayanannya membuat kesan tidak nyaman, petugas juga sampai menghela nafas menatap barang kiriman saya. semoga bisa diperbaiki. terima kasih",2,4 tahun lalu
Kantor Pos Besar Yogyakarta,anjar pratama,Saya mengeluhkan pengantaran surat penting sangat2 terlambat dan merugikan. Exp surat tgl 18. Sampai lokasi tgl 18 sore. Padahal kantor yg akan saya tuju dr surat trsbt tutup jam 3. Hasilnya ya percuma.,2,4 tahun lalu
Kantor Pos Besar Yogyakarta,Rakyat Biasa,Bagus sekali,5,seminggu lalu
Kantor Pos Besar Yogyakarta,Bagus Rochadi,"Terima kasih untuk musholla yang selalu terawat, bersih, harum, tenang dan nyaman..
2 kali ke jogja dan shalat mahgrib dan isya disini...
Semoga semua Karyawan kantor pos disini senantiasa diberikan kesehatan dan Rezeki yang berlimpah. Amin....",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,R . Ahmed Harir Muzakki,"Saling menjaga karya tulis dan riwayat penulisan tangan , Money changer , belajar kirim mengirim surat kertas maupun elektronik dengan macam macam koleksi perangko modern cap pos.",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,yoogha1725,"Salah satu tempat favorit buat para filatelis yang berkunjung ke Jogja. Disini ada spot khusus yang menjual benda pos untuk koleksi. Petugasnya juga ramah, dan recommended buat pemburu benda filateli, karena koleksinya cukup lengkap dan bervariasi. Bangunannya kental banget suasana kolonial Belanda.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Bechik Jokja,"Kantor Pos Utama di kota Jokja, ada filateli , pembayaran tagihan dan terutama pengiriman surat dan paket kecil.
Bangunan Cagar Budaya sehinggga kesan anggun tetap terjaga, tempat nya bersih dan sekarang pelayanannya di lokrt sudah ditingkatkan keramahan dan kecepatannya.",5,7 tahun lalu
