Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Palangka Raya,Jainur Rahman,Diperbaiki lagi kinerja ketepatan waktu pengiriman nya,3,Diedit 5 tahun lalu
Kantor Pos Palangka Raya,Delswyk Kagara,Paket saya koq blm diantar ke penerima ya...,1,6 tahun lalu
Kantor Pos Palangka Raya,Deni Multazam,Berapa nomor Telpon CS Kantor Pos Palangka Raya? Terima kasih 🙏🏻 …,1,6 tahun lalu
Kantor Pos Palangka Raya,Pendhi Rosga,Buka pukul 20.00 WIB,5,9 bulan lalu
Kantor Pos Palangka Raya,A1213F,Kantor Pos terbesar di kota Palangkaraya dengan pelayanan Terbaik,5,4 tahun lalu
Kantor Pos Palangka Raya,Wahonoarpac87@gmail.com Pacitan,Mf saya mau tanya kpan kira kira kantor pos palangka bukak,5,5 tahun lalu
Kantor Pos Palangka Raya,day dayat,ko paket saya gak sampai sampai ya lagi,4,7 tahun lalu
Kantor Pos Palangka Raya,Jovan Stevanly Elnatan,Kemasan paket hancur terus. Dalamnya rusak lecet2,1,Diedit 6 tahun lalu
Kantor Pos Palangka Raya,_ika.discovery,"Pelayanan nya OK banget, bersih dan tertata",5,4 tahun lalu
Kantor Pos Palangka Raya,gladian luberto,"Ga ada liburnya kantorpos , 👍 …",5,3 tahun lalu
Kantor Pos Palangka Raya,Deddy Sugandi Sihotang (Dede),Salah satu Penerapan prokes di kantor pos,5,4 tahun lalu
Kantor Pos Palangka Raya,Melani Safitri,Brng sudah hmpir 16 hari gk datang2,1,5 tahun lalu
Kantor Pos Palangka Raya,JL play#,Mantap !!!,5,3 bulan lalu
Kantor Pos Palangka Raya,Elisanti Yusriadi,Tingkatkan pelayanan teller dan securittinya.,2,8 tahun lalu
Kantor Pos Palangka Raya,Tio memey,brang kiriman tpat wktu...,3,8 tahun lalu
Kantor Pos Palangka Raya,Muhammad Chandra,Kode pos tempat saya tilung 6,5,4 tahun lalu
Kantor Pos Palangka Raya,the rangers men xalsa,Kantor pos besar Palangkaraya dengan pelayanan yang baik,5,Diedit 6 tahun lalu
Kantor Pos Palangka Raya,EnHa Mo',alangkah menyenangkan jika ruangannya di fasilitasi AC,4,6 tahun lalu
Kantor Pos Palangka Raya,Em Voy,"Jasa Pos Palangkaraya, tingkatkan layanannya. Semangat",5,Diedit 6 tahun lalu
Kantor Pos Palangka Raya,Ayu Fitriani,di dalam kantor posnya agak luas,5,3 tahun lalu
Kantor Pos Palangka Raya,Nurrahman “Siti Nurlaela” Family,Tempat bersih pelayanan ramah,4,2 tahun lalu
Kantor Pos Palangka Raya,Rey Solace,Sekarang pelayanannya lebih baik.,4,6 tahun lalu
Kantor Pos Palangka Raya,Junius Karunia,tempat pengriman barang dan tempat sering beli meterai,5,7 tahun lalu
Kantor Pos Palangka Raya,Yoseph Jasmin,Sangat membantu,5,2 tahun lalu
Kantor Pos Palangka Raya,Rohmad Nurdin,Bagus pelayanannya,5,6 tahun lalu
Kantor Pos Palangka Raya,Norsila nadila,Bagus dan pelayanan ramah,5,3 tahun lalu
Kantor Pos Palangka Raya,Vebby Adi,Salah satu bangunan legend,5,2 tahun lalu
Kantor Pos Palangka Raya,Agus Gede Eka Saputra,desain arsitekturnya menarik,5,6 tahun lalu
Kantor Pos Palangka Raya,Riani G. Elikson,Layanan lumayan cepat,3,6 tahun lalu
Kantor Pos Palangka Raya,Ratna Chairunnisa,Cepat dan ramah,5,6 tahun lalu
Kantor Pos Palangka Raya,Ikrimah Atmajaya,Mantap,5,2 tahun lalu
Kantor Pos Palangka Raya,Hepriadi Maretho,Bagus,5,2 tahun lalu
Kantor Pos Palangka Raya,Indra Ashiu,Kantor terbaik 🤙🤙 …,5,4 tahun lalu
Kantor Pos Palangka Raya,adha sepriadi segah,Bagusss,5,2 tahun lalu
Kantor Pos Palangka Raya,Agustinus J P,Cair,5,4 tahun lalu
Kantor Pos Palangka Raya,Ramli Nida,Baik,1,6 tahun lalu
Kantor Pos Palangka Raya,Tommy Kurniawan Subianto,Lumayan,4,7 tahun lalu
Kantor Pos Palangka Raya,Riduwan Risky,Bgus,5,8 tahun lalu
Kantor Pos Palangka Raya,Handia S.,"Datang ke sini setiap bulan untuk pembayaran tagihan seperti listrik, TV kabel, dll. Pelayanannya biasa saja.",4,6 tahun lalu
Kantor Pos Palangka Raya,Ari Hidayat Alda,Layanan pembayaran lainnya dapat ditemukan di sini,3,8 tahun lalu
Kantor Pos Palangka Raya,saudara Rudy Hilkya,Jalan-jalan malam di depan Kantor Pos,5,6 tahun lalu
Kantor Pos Palangka Raya,Azzahra Ban,Bagus,5,2 tahun lalu
