Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Pusat Surabaya Kebonrojo,EGY,"Kantor pos ini merupakan bangunan peninggalan era Belanda. Kantor pos ini masuk ke dalam rangkaian Surabaya Heritage Tour yang startnya ada di House of Sampoerna. Hingga kini, bangunan kantor pos ini masih apik terawat, dan masih digunakan untuk melayani urusan kantor pos. Mengacu pada penjelasan tour guide, kantor pos ini dulunya merupakan sekolah jaman Belanda yang dikhususkan untuk orang-orang Belanda, orang-orang Tionghoa yang kaya raya, dan orang-orang keturunan ningrat/bangsawan pribumi. Di sini presiden pertama Indonesia, Soekarno, juga pernah menempuh pendidikan.
Untuk para pelancong, tidak perlu khawatir, karena di kantor pos ini kalian dapat membeli cinderamata berupa perangko atau post card, koleksi uang-uang kuno juga ada di sini.",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,yoogha1725,"Bangunan historis di Surabaya, masih kental suasana kolonial Belanda. Pernah kesini karena tertarik untuk lihat pameran numismatik. Disini kumpul para filatelis dan penggemar banknote. Pernah cari kartupos dan dapat yang murah, dapat kenalan baru. Buat filatelis ini tempat yang recommended, cuma belum sempet mampir ke divisi filatelinya untuk berburu stamps dan benfil lainnya. Mudah dijangkau tempatnya, dekat dengan stasiun Surabaya Kota. Jadi bisa ditempuh dengan jalan kaki kalau turun dari stasiun Kota.",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Muslimatul Khoiriyah,"Kantor pos kebonrojo merupakan bangunan bersejarah dan sudah menjadi cagar budaya. Dulu bangunan ini sbelum mnjadi kantor pos merupakan sekolah HBS (hogere burger school) dimana dulu pak karno pernah bersekolah disini selama 5thn, dan kemudian berubah menjadi kantor pos. Disini kantor pos identik dg wrna orens karena merupakan warna dr negara belanda sendiri.",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Herdiyanto Setiyawan,"antar 18 Jan 2021 21:00:57
lalu 18 Jan 2021 21:22:22 STATUS: Alamat tidak lengkap  salah tulis

tapi 19 Jan 2021 11:15:54 pesanan bs diantar

klo memang males ngirim gk usah pake alasan alamat tidak lengkap. jujur saja, tulis barang masih di POS.

emang ajaib jasa yg 1 ini, padahal udah pake yang POS KILAT KHUSUS",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Linda Fatmawati,"Saya kesini hanya berkunjung, sehingga kurang tahu bagaimana pelayanannya. Dahulu merupakan bangunan rumah yang kemudian di rubah menjadi stasiun, masih terlihat sisanya dari bentuk atapnya yang tinggi. Kemudian digunakan sebagai bangunan sekolah (HBS). Hingga terakhir digunakan untuk gedung kantor pos.",4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Syahiful Sulung,"Kantor pos kebonrojo atau yang dikenal oleh wong suroboyo yaitu kantor pos besar.
Ini adalah salah satu kantor pos pusat yang terbesar disurabaya.

Kata orang orang sepuh gedung ini adalah dulu sekolahan dari bung Karno (Ir.  Soekarno) presiden RI ke-1 dan juga proklamator.

Kantor pos besar ini merupakan cagar budaya surabaya jadi dari dulu hingga sekarang belum pernah mengalami perombakan bentuk.

Disini lengkap lo bisa kirim surat, barang, uang, legalisir surat bermaterai,  gadai emas dan juga ada kantor Antam.",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ebith Joenaidi,"kantor pos pusat atau sering disebut juga kantor pos besar kebon rojo, karena memang letaknya di jalan kebon rojo, adalah kantor pos yang sudah melewati masa jaya-jayanya, karena di era digital ini sudah jauh berkurang aktifitasnya, dulu saat lebaran, kartu ucapan lebaran sampai menggunung, sekarang mungkin sudah tak ada lagi, tapi setidaknya bangunan kolonial bisa sebagai cagar budaya, yang tak ternilai harganya",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Roy. Hanock,"Ngirim dri pare tgl:23  tujuan sulawesi  sampe tgl:2 Februari  kenapa masih dlm proses dan kapan bisa di trima nya.  Padahal kita udah bayar mahal""  pak/ibu pos mohon penjelasan nya. Trimakasih",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Farizki Fariz,"Kantor pos kebon rojo ini merupakan kantor pos yang besar dan berada di wilayah utara.
Setiap paket dan surat yang akan dikirimkan dibagian utara selalu transit di kantor pos ini dari kantor pos juanda.
Bapak bapaknya rama sekali saat kita ambil pos langsung.
Bangunannya masih seperti jaman belanda, banyak pintu besar. Dan bangunannya tinggi.",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Gemini Saga,"Paketan sudah sampai Surabaya kok belum di kirim ke penerima?? Ini kurirnya gimana??
Padahal sampai Surabaya tgl 23 April.. resi nmr 177779596807.. mohon di perhatikan kinerja karyawan Kilat khusus Malang Surabaya kok Jadi seminggu lebih",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,novi sersisca,Waktu ambil money gram sudah nunggu lama gk pakai duduk.. Eh ternyata gk bisa diambil krn sistem katanya.... Batal deh,3,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Noviani,"SANGAT BURUK SEKALI KAKAK, untuk pengambilan BLT ditempat ini, LANSIA dan BUMIL tetap disuruh nunggu loh, pelayanan yang buruk dan panas, semoga TAMBAH JAYA ya POS INDONESIA 🥳 …",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Adi Wijaya,"Pelayanan satpam yg jaga di hari Jumat, 9 April 2021 jam 08.00, sangat tidak simpatik. Hanya mengonfirmasi tentang nomor antrian saja, jawabannya sangat tidak ramah. Mohon dievaluasi.",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sadam Faqi,Capek tiap hari harus selalu cek resi ngecek apa kira-kira sdah smpek rumah... kenapa pelayanannya lamban sekali. Kecewa banget. Tolong dong... itu yg menerima paket butuh banget. Sekalipun telat sehari dua hari gak maslah. Tapi ya jangan sampai seminggu juga. Smpek jamuran yg nungguin,1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ipunk Gokil,Pelayanan baik sekali,5,3 minggu lalu
Kantor Pos Pusat Surabaya Kebonrojo,Angga Dwi,"Pengiriman sudah 2 hari tiba di surabaya tapi tidak terkirim kirim!!!!!!
Hari pertama rumah kosong,,jelas jelas ada orang tua di dalam klo emg tidak ada ya se enggaknya tanya ke tetangga sebelah biar di panggilkan ,sebelah rumah kanan kiri juga ada penghuninya!!!
Hari ke 2 padahal hari pertama sudah menemukan alamatnya tp di hari ke 2 dikonfirmasi alamat tidak sesuai/ tidak ditemukan
Tolong lah KANTOR POS itu sudah legend masa kayak gini tidak bisa mengatasi!!!!",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Agus Priambodo,Kantor pos besar kebonrojo adalah salah satu bangunan cagar budaya kota Surabaya. Gedung peninggalan penjajahan kolonial belanda ini masih berdiri kokoh dan dalam keadaan terawat dengan baik. Di gedung ini dahulu pernah menjadi sekolah presiden RI pertama Ir. Soekarno. Masih digunakan untuk aktifitas kantor pos paling besar di wilayah surabaya. Kita bisa melihat2 benda benda pos kuno jaman dahulu,4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Mochindra Yana,"Barang saya tidak terkirim selama 1 bulan lebih ke australia ,dan 4 lagi tidak terkirim,,pengiriman macam apa ini ,,pegawai custumer servicenya cuek sekali, saya sangat kecewa dengan pelayanan pos, mohon jangan pake pos dari pada paket anda hilang",1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Purnama,"Kantor pos ini merupakan kantor pos besar atau pusat di Surabaya. Kantor pos ini melayani berbagai macam pelayanan, seperti wesel, kirim surat, kirim pake, kirim uang, maupun pelayanan pengambilan dana pensiun. Kantor pos ini juga merupakan bangunan bersejarah di Surabaya. Kantor pos ini biasanya juga menerima tamu wisatawan ataupun pelajar untuk diberi pengetahuan mengenai sejarah singkat Kantor Pos tersebut.",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,miftahhul hudha,kiriman paket saya tidak datang2 sudah 1bulan lebih status tracking juga tidak jelas barang sampai dimana. untuk contact kantor juga susah tersambung. mohon  lebih ditingkatkan lagi untuk pelayanannya.,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Yuni Kristinawati,Tempatnya unik dan historical banget. Bangunannya Cukup luas untuk pelayanannya juga bagus. Jasa penjemputan barangbjuga sudah ada. Semakin cepat untuk seller mengirim barang. Layanan kilatnya top,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sandyawati Kartika,"Bagian dalam kantor pos kebonrojo sungguh sangat bagus, penuh cerita, dan penuh kenangan jaman dulu
Pernah jadi tempat sekolah Presiden pertama RI
Gak bosen main kesini berulang kali",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ulung Tri Topan Putra Samodra,Lokasinya berada di jalan kebon rojo dekat dengan monumen tugu pahlawan. Pelayanan sangat cepat dan ramah. Tidak hanya melayani pengiriman barang atau surat tetapi juga melayani berbagai macam transaksi pembayaran beberapa merchant.,4,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rafiah Shahzadi,"pelayanan sangat buruk. jasa pos express yang harusnya 1 hari nyampe tapi zonk. di telp juga gak di angkat. benar2 sangat tidak memuaskan. nyesel banget pakai jasa pos, tidak komitmen sama sekali",1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ammanda,"tempat luas, loketnya banyak pelayanan juga sigap, tapi gatau deh kenapa satpamnya yg perempuan mukanya kyk bete mulu tiap ditanyain pengunjung😅 …",4,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ulfa Niswa,"Paketan ditaruh dc surabaya berhari2, padahal dirumah selalu ada orang. Kalau kayak gini jadi buang2 waktu dan tenaga buat ngambil barang.  Mana lokasinya jauh dari rumah. Kita bayar kita yg susah",2,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sri Sudarti,"saya kirim paket dr sragen ke tuban, dr tanggal 5 -17 belum sampai jg padah pos kilat, pengaduan ke sragen katanya udh di surabaya, tp ternyata sampai sekarang belum sampai juga, padahal itu ada dokumen sangat penting,  coba telfon pos surabaya juga tidak diangkat,  terus tindak kelanjutannya gimana ini, saya harus bagai mana biar paketan saya cepat sampai ,",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,sheilla endriani,"Lemot banget palayanan buat asabrinya sumpah, sistem antriannya gajelas udah nunggu 3 jam belum kepanggil",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ana Asyaif,"Kecewa banget dg keamanan nya ... Ke hilangan helm di anggap sepele ... Yang penanggung jawabnya kurang tanggung jawab pada hal kami bayar ,percaya untuk keamanan yg ada namun yg parkir yg di salahkan ... Tau githuw saya pakek aja di ke dalam... Nanti pas di pakek mohon maaf helm harus di lepas 😂😂😂 …",2,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Seno Black,"Kantor pos ini,buruk pelayanan nya... kurirnya malas...kiriman ga sampai2 uda 2x kyk gini...yg pertma 5 hri pdahal cmn Pasuruan -sby,skg kebumen -sby 8hri blm sampai2 dgn alsan alamat yg dituju orgnya tidak ada di tmpat,...pdahal ada knpa ga di ketok pintunya,.. ada tlpon knpa ga di tlpon.. CS nya juga judes2 ga mau dengerin dulualah ikut marah2 padahl yg marah yg punya barang,.. dasar",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Susanti Susanti,"Tempat yg luas, serta parkir yg memadai, pelayanan jg terbilang cepat, tp sayang klau pas waktu gajian pensiunan, desak2an, yg mana pada saat pandemi begini sangat tdk disarankan, kurangnya jaga jarak membuat rasa khawatir juga, karena rata2 yg ambil gaji pensiunan, para lansia,,dimana resiko kesehatan sangat rawan di saat pandemi sprt skrg ini",5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Amalia Ima,"Gimana  kurir kantor pos Tandes knp kl g ada org ditempat g tlp pnerima atau pngirim.
Padahal sy pke express . Tolong diperbaiki sistem ny",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Koko Traveler sejati,"Pengalaman terparah sepanjang masa""paketan dari malang ke sby sudah satu minggu ga sampai2 hingga saat ini'barang sampai mana juga ga ada kepastian padahal urgent banget barang mau di pakai...cukup skli ini saja pakai jasa pos mengecewakan...",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,RIEFAH AZIZAH,"Mohon di infokan ke kurir tandes yg antar cod ke alamat

Nama :Bu sutik
Alamat :toko lestari Balongsari blok 2f no.10 Tandes surabaya
Pada tgl 16 mater2020
Untuk menyetorkan uang saya ke mpospay",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Musyafa' Tanjung,"Gedung yang sangat luas seperti zaman Belanda, selain sebagai kantor pos digunakan juga untuk promosi produk tertentu.
Ada kantor telkomsel dan bank mandiri juga.",4,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tazkiyah Dewi,"Sangat tidak baik dan kompeten dalam membuat sistem, butuh evaluasi dan perombakan pegawai yang lebih cerdas dan memiliki kapabilitas yang bagus.
Jangan lupa nepotismenya dikurangin ya",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Joni Channel Official,Kesini untuk pengiriman barang. Dilayani dengan baik oleh petugas sehingga pengiriman cepat dan murah. Sementara pernah kesini dengan urusan komplain kiriman rusak CS nya parah lempar-lempar urusan ke kantor pos penerima sedang resi asli di pengirim.,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Chayoo Zen,"Mau nanyak untuk pengambilan Dokumen / Amplop PIN dari Google AdSense dimana ya tepatnya? soalnya di cari2 katanya belum ada tunggu sampai 2 bulan, padahal dr google estimasinya 2 minggu atau 1 bulan, mohon infonya makasih.",5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Muchammad Fikri Arfandia,"Kantor pos kebonrojo ini adalah kantor pos terbesar di surabaya sejak jaman belanda hingga saat ini diambil alih oleh Indonesia, gaya bangunan masih khas belanda yang dulunya adalah sekolah elite, pak presiden ir.Soekarno pun pernah bersekolah disini sebelum berubah menjadi kantor pos yang unik di bangunan kantor pos ini adalah kaca di bagian atas depan dan belakang adalah kaca anti salju nah loh.. Padahal Indonesia kan negara tropia mana ada salju hahaha belanda emang unik ya",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,die dee,"Wah...buat kirim2 barang surat..dari dulu sudah terkenal ini mah, gedung nya apalagi...bagus..banget... ayo ke kantor pos aja..",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Luluk Fajriyah,Terbaik,5,3 minggu lalu
Kantor Pos Pusat Surabaya Kebonrojo,Yanrisca Sany Rachmana,"Lokasinya di dkt tugu pahlawan. Bangunannya masih bangunan jaman dulu. Lokasinya jadi satu dgn mandiri taspen dan atm center. Parkir mobil disini murah, cm 4rb. Parkir utk mobil sgt luas.",4,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Joglo Bringin Rejo,Tolong ya pak ... Di perhatikan pengiriman yg ada di Ternate... Saya boleh minta kontaknya kantor di Ternate... Di kasih uang baru di kirim ke tujuan,1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sulistyo Paijo,"Mau cari barang saya,  estimasi pengiriman 3 hari,  ini sampek 6 hari belum saya terima.
Tapi no tlp yang tercantum gak ada respon.
Terus buat apa kantor pos di kasih no tlp",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Iwan Aweng,"Mohon maaf.. Kiriman saya dengan no seri 40374B1SG000188 Ko belum nyampe ya padahal pake jasa expres yang tertera di dalam resi satu hari pengiriman..
Coba tolong d cek ya pak",1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Muhammad Sugiono,"Beberapa hal yang terkait:
1. Petugas ramah
2. Dekat Gedung Bank Indonesia (BI), Jl Pahlawan
3. Dekat kantor Polrestabes Kota Surabaya, Jl. Sikatan
4. Dekat dengan kantor Pelayanan Perizinan Terpadu (P2T) Badan Penanaman Modal Jatim, Jl. Pahlawan
5. Dekat dengan Gedung DPRD Jatim
6. Dekat dengan Masjid Kemayoran (dulu dikenal dengan Masjid Takmiriyah)
7. Dekat dengan Gedung Pemprov Jatim
8. Dekat dengan Tugu Pahlawan
9. Dekat dengan Gedung Bank Mandiri
10. Dekat dengan Surabaya Country, Kedai Surabaya
11. Dekat dengan kantor PT. PELNI",4,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Wulan Collection,"Mau nnya donk , paket saya blm jg d antar k saya sttusnya pngrmn gagal
Ni saya rencana lgsung ambil ksna kira2 barangnya ada GK ya d kantor pos yg buruk plynannya ni maslahnya rumah saya jauh dbenowo.tkutnya udh jauh2 ke kebon rojo barang saya g ad dsana",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,wilson and whitney channel,"Jgn buka layanan cod terus uang customer tdk dibayar, dikomplain tdk ada respon gunanya CS buat apa? Kirim barang bukan pembelinya yg tdk bayar tp pos nya yg tdk bayar",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Yusuf Maulana,Bangunan cagar budaya di Surabaya ini sekarang dipakai oleh Kantor Pos. Dulu bangunan ini merupakan Hoogere Burger School (HBS) tempat Bung Karno menuntut ilmu semasa muda,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rifky Satria,Pelayanan buruk. Saya ambil bsu ngotot di bilang hangus. Terus saya ambil bsu di ponorogo bisa. Tolong kalau gk bisa jgn bilang hangus.,1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,G_ H_P,Di ruang cs isinya orang sombong . Kita cuma datang minta tolong untuk pengaduan barang belum juga sampai malah di ketawain.  Semoga rejeki kalian lancar aja,1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,romadhon hariyanto,"Selain kirim juga bisa beli prangko untuk kirim maupun koleksi, ada juga uang lama, Meterai lama, kertas segel, kirim uang, pembayaran kartu kredit,  angsuran sepeda motor, byr air, listrik dll",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Noer Sida,"Salah satu kantor pos di Surabaya, tempat cukup besar, parkiran luas, staff koperatif membantu. Saya mencoba mengirimkan paket dan sampai tepat waktu.👏 …",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Laura Khiel,"Paket saya yg pakai sistem cod transaksi tgl 14sept Ket Uda di terima tapi uang belum masuk, aku telpon g ada yg angkat, tolong kerjasama nya ya jgn buat kami was2  sebagai customer..",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tommy Sioegianto,"Tidak ada ambil nomer antrian, yg antri 20 lebih, Loket ada 10 tapi yang dibuka cuma 1",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Narty nartyna,"Pengiriman lemot pdhl sma2 surabaya smp 1 minggu ,kurir nya ngapain aja sih pdhl kita ini byr lho...mohon d perbaiki lg dan brg2 yg kita kirim spy cpt sampek",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Masagus Imaduddin,"Kebonrojo, karena disitu dulunya kebunnya para Raja-raja dan tugu pahlawan adalah alun-alun nya kota surabaya.

Kantor pos ini dulunya adalah sekolahnya Bung Karno  (yang belum tahu, Soekarno itu lahir di Surabaya bukan Blitar) . namanya HBS (Hogere Burger School).",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rafli Duatinova,"Pelayanan bsu disini hanya dilayani 1 loket, loketnya istirahat otomatis harus nunggu. Istirahatnya lama lagi :')",2,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Fatchur Rohman,"Pengalaman yg tdk mengenakkan. Mau telpon call cenderung Pos Besar menyambung, diangkat langsung dimatikan.",2,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Skolastika Lilienasih Kurniawati,"Di kantor pos ini juga menjual souvenir2 seperti mata uang lama, perangko dengan gambar2 unik, salah satunya seperti perangko yang bergambar tentang kota2 tua yang ada di Indonesia.",3,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Setia,Selayaknya kantor pos. Tapi sudah renovasi jadi bagus sekarang. Lumayan rame depannya karna orang jualan.,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Hendrik Kurniawan,"Sangat mengecewakan. Paket ems sdh tiba hari selasa di kantor pos, namun sama sekali tidak diantar ke tujuan",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rony Harlieanto,Pelayanan bagus dan cepat. Apalagi setelah pake sistem antri eleltronik. Antri gak.perlu berbaris. Cukup.duduk saja menunggu. Tempat duduk yg di sedialan juga banyak. Parkiran juga luas,4,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,M Faiq,Mau tanya kenapa paket sya belum di antar sya pesan dari kota jombang itu suda sampai di kartor pos pusat surabaya seharusnya dari tadi sya nerima paket sya ini kenapa belum di kirim ke sya,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Syarifah F Fadillah,"Terbaiiklah ngirim surat keluar negeri dan dalan negeri alhamdulillah ngga sampe sebulan nyampe selebihnya emang ada yg telat tapi terpercaya dan pelayanannya juga cepat, terus tingkatkan!",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rudy Prayitno (Rudy SP),Kantor Pos Besar Jalan Kebon Rojo No.10 pernah menjadi Kantor Adipati Kota Surabaya pada Jaman Belanda. Bung Karno pernah bersekolah di SMA (dulu HBS) di tempat ini. Pada saat itu Bung Karno berguru dan mengaji pada HOS Tjokroaminoto di Jalan Peneleh VII/29-31 Surabaya.,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Mahendra _,"Jika alamat tidak diketemukan yaa tolonglah ditelpon masa gak ketemu trus ditimbun digudang POS..
Saya sudah menulis alamat dngn jelas di Tokped tetapi memang Seller salah nulis alamatnya.. trs jika ada alamat tidak ketemu trus USAHA POS SELANJUTNYA APAA YAAA ??? APA CM DIAM DAN JIKA TIDAK DIAMBIL DALAM KURUN WAKTU TERTENTU MAKA BARANG JADI MILIK POSS.. TOLONGLAH PELAYANAN DIPERBAIKI.. BTW ONGKIR POS INI BISA DIKATAKAN SAMA SEPERTI JNE DAN JNT LOO YG MEMANG ORNG TAU JNE DAN JNT PELAYAANAN NYA LEBIH TOP",1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Nina Febri,Suasana dan bangunan disini klasik dan vintage seru khas kota lama. Bisa sekalian foto-foto kalo lagi kirim barang atau dokumen .,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Hanifah Ummu Choir,"Parah pelayanan sangat buruk, bahakan melakukan penggaduan di no tertera sampai berkali2 dan akhirnya di angkat malah mbak nya tidak mau menyebutkan nama dan malah langsung mematikan. Tanpa ada solusinya. Benar2 parahhh.",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Anita Sandi,"Sangat buruk,paket di tahan 3 hari gak segera dikirim..klo ada kendala tolong dong penerima di telf ...ini gak ada telf gak ada tiba² paket di tahan.",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,ghora vira Amarendra,Pelayanan bagus sayang toilet pelanggan cuma 1 dan tak terawat. Jadi kalau ke toilet antri panjang dlu dengan pelanggan lain dan supir angkot serta tukang becak,3,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Saulius tri santoso,"gedung dari luar masih memprsona didalam juga bersih ,jika ditambah tanaman atau pohon buah langka munkin akan lbh menarik",4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ilfi Karichma Yunita,"Kesini utk ambil STR . Menemui petugas keamanan, sy lgsg diberi arahan menuju tempat yg menyimpan STR saya .terima kasih banyak",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,mustaid binis soen,maaf...mau tanya...pelayanan western union apa sudah normal...kemari sya mau ambil kiriiman uang kata nya lg trouble...tlng info nya...trmksh,2,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tri santoso,"Paket saya ke samarinda kok gak sampe sampe ini udah mau lewat 7 hari, status di surabaya masih. Tolong dong gimana ini",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Lingga 1809,kantor pos paling bersejarah di Kota Pahlawan serta salah satu sarana untuk mengirim barang dari / ke Luar negeri,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Nurhady Muhammad,"Mengecewakan banget
Barang udh 2 minggu gk dianter”
Ngendok di kantor
Pelaynan buruk
Ditelfon gk pernah direspon
Bad",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Firda Diva Yulivia,"Pegawai dan kurir posnya kooperatif sekali saat ada keluhan, sehingga masalah terselesaikan dengan baik, terima kasih",5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dody Purnomo,Free parking donk...... Cos biasanya Fasum itu kudu wara Wiri..... Masa iya berkali kali parking nya,1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Andika Sinta Novela,"Pelayanan kadang bagus, kadang tidak. Paket sy sudah 2 Minggu lebih belum juga di kirim ke kota tujuan.",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Mister Aziz,Telpon malah d reject berkali kali. Kepotong puksa pula. Pelayanan macam apa! Bubarin ajalah nih pos indonesia,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Wayan Meila,"Jenis pelayanan banyak, letak strategis dekat perkantoran, tempat grosir & belanja, sekolah dan permukiman. Gedung cukup luas dan nyaman.",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Wi Wik,Bisa bayar segala tagihan di sini..rekening listrik..pdam..telpon...juga segala cicilan / finance... Ayoo ke kantor pos,4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Maha Nanta,"Tempat nya besar dan tidak terlalu ramai pas sore nya,  lokasinya strategis dekat stasiun sby kota,  dan cocok untuk para filateli.",4,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Jan Kapitan,Kantor Pos Kebunrojo Surabaya adalah kantor pos utama yang bangunannya sejak jaman Belanda atau dibangun sekitar tahun 1930.,3,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,intan kusumawardhani,"Saya mencoba telpon berkali- kali, tapi hanya diangkat langsung ditutup. Saya lihat dari ulasan banyak orang mengalami hal yang sama. Apa tidak sebaiknya diadakan perbaikan sistem?",1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Wid Dwi Bowo,Di kantor pos ini mau bayar apa saja bisa. Listrik. PDAM. Angsuran Mobil Acc. Angsuran Motor dll.,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rini Susilowati,Security di pos belakang yang ngasih nomer antrian ambil Blt Galak Ibu Saya Di Bentak2,1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rani Khoir,"Pegawai di kounternya gak ada senyumnya sama sekali, tapi yah maklum, capek kali ya, apalagi tempatnya panas seperti itu.

Suka gedungnya!",4,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Mala Sari,Payah ...barang sudah diantar tapi dana belum juga di setor ke akun giro pos mobile..DC kantor pos Surabaya Utara,1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Cristian Chucky,Pengiriman sangat lambat katanya Jawa ke Merauke cuma 6-8 hari ini sudah 13 hari belum juga datang paket saya,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,W Marlintho,Mengetahui sejarah bangsa indonesia melalui perjalanan POS Indonesia. Tempat yang bersejarah dan begitu menarik pandangan mata kita,5,5 tahun lalu
