Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Fatmawati,Daniel Pramandana L,"Pelayanan baik, kantor pos bisa ditelpon setelah menelpon 10 kali selama 2 jam, kalo udah sore ada akses makanan di lapangan parkirnya",1,6 tahun lalu
Kantor Pos Fatmawati,Nanda Siagian,"karena banyak yang menanyakan nomor yang tidak bisa di hubungi di kantor pos ini, aku bantu jawab nih warga net. untuk mencari tau paket kita dimana, bisa hubungi Call Center Kantor Pos 24 Jam di 161
Semoga bermanfaat o:)",3,4 tahun lalu
Kantor Pos Fatmawati,Mang Dayat,"Komplit, buka 24 Jam, Luas, tersedia atm center, Cafe, Mini Market dan Masjid dibelakang, pelayanan front office mohon ditingkatkan jangan sampe kalah bersaing ya, maju terus Pos Indonesia.",4,7 tahun lalu
Kantor Pos Fatmawati,Adjid K,"Menurut saya pelayanan kantor pos sekarang sudah membaik, sy ada pengalaman beberapa kali beli barang dari luar dan pengiriman ke Indo nya lewat kantor Pos, hotline service nya cukup responsive dan barang diterima dengan baik, tingkatkan terus kinerja nya supaya bisa berkompetisi dengan swasta, dan jangan lupa kesejahteraan karyawan juga harus di tingkatkan",5,4 tahun lalu
Kantor Pos Fatmawati,Adan Firmansyah,sangat kecwa hr ini saya ingin mengambil uang di sanah dan kurang data lengkapny saya belum faham benar dr conter 13 mb yg menggunakan kerudung bunga dongker melayani saya dr awal sampe saya meminta bantu untuk penjelasan juga sombong sekali bahakn suara saya memanggil mbnya pun keras dan mb mb itu pun menoleh ke saya 2x tp dia tidak berhenti hanya berjalan lurus ke dalm seperti tidak mau di tanya2...saya sudah banyak menjumpahi semua kantor pos di jakarta hanya kantor pos jakarta pusat lah yang ramah dan sabar memberi atau menjawab pertanya kosumenya karna yg lain saya jumpahi pelayanan sangat tidak ramah dan sombong2 hanya saran saja bila mana pelayanan dan sikap perkerja seperti itu siapa tau saat anda2 melayani seorng pejabat yg berpura2 jdi kosumen bagimana apa siap kehilangan perkerjaan karna sikap dan etika yg seharus di contoh baik dan memuaskan kosumen...maaf2 saya hr ini sangat kecewa mudah2han lain waktu saya tidak berjumpah petugas seperti itu lagi😒😒,1,6 tahun lalu
Kantor Pos Fatmawati,Alif Hulawarman,"Seperti hidup segan mati tak mau, produknya tidak banyak dikenal masyarakat, need to change 🙏 …",3,Diedit 11 bulan lalu
Kantor Pos Fatmawati,Hariyono Darmawan,"Antrean komputer error, manual tapi gak ada mengarahkan
Coba contoh perbankan...ada sistem antrean yg hemat tapi baik. Pekerja melayani coba dilihat pakai sepatu atau sandal?",2,2 tahun lalu
Kantor Pos Fatmawati,wawan triono,"Kesel ma pos yg satu ini,antrian padahal sedikit tapi pelayanan lamanya minta ampun,,justru yg baru Dateng baru ngambil nomer antrian langsung dilayanin...alesannya suruh nunggu panggilan....sumpah nunggu 4 jam padahal antrian gak nyampek 15....gilaaa",1,5 tahun lalu
Kantor Pos Fatmawati,Sinta Mentari,"Kesini saat ambil STR. Petugasnya ramah, kooperatif dan sangat membantu :)
Aksesnya juga mudah ditempuh, dan dilewati oleh busway jurusan Blok M - Pondoklabu, turun saja di RS Fatmawati karena lokasi kantor pos berseberangan.",5,6 tahun lalu
Kantor Pos Fatmawati,pupung setiawan,Kirim paket ke luar pulau jawa sekarang lebih cepat ternyata...2 hari sampe. Makasih,5,setahun lalu
Kantor Pos Fatmawati,Ida Royani,"Pelayanan baik, nyaman, cepat menanggapi, customer service cepat membalas  chatnya",5,11 bulan lalu
Kantor Pos Fatmawati,legina tobing,"Saya kirim paket resi otomatis tggl 31juni web sedg  error,  karena saya ga bisa nunggu lama, paket mau saya tinggal tapi petugas loket tidak mau bertanggung jawab. Karyawan dan petugas loket sungguh tidak profesional",2,6 tahun lalu
Kantor Pos Fatmawati,Tommy Darmawan,"Kantor pos adalah expedisi milik negara, segralah berubah dari segi pelayanan dan pemasaran sebelum ditinggalkan oleh pelanggannya, saya sangat berharap sekali expedisi milik negara ini bangkit dan bersaing dengan expdisi lain, sebagai contoh kecil saja hari libur reguler maupun nasional expedisi lain tetap buka dan tetap melayani pengiriman semoga dapat ditiru dan menjadikan PT Pos Indonesia Persero lebih maju",5,4 tahun lalu
Kantor Pos Fatmawati,Yova Martalia,"Di dalam gedung luas....bersih...parkir mobil luas ..cuma sayang sekali ac di dlm ruangan kurang dingin...jd di dlm rungannya terasa sangat panas...pelayanan cepat
.",4,2 tahun lalu
Kantor Pos Fatmawati,TIRAKAT,"Lamban pelayanannya.dari sekian banyak loket yang buka cuma dua.. Karyawan yang lain malah pada ngerumpi, dasar mental orang indonesia.. PAYAH",1,2 tahun lalu
Kantor Pos Fatmawati,ANAK RANTAU MALINGPING1993,Pelayanan nya lama banget..ane udh satu jam menunggu antrian...padahal jumlah loketnya ada 15 loket...tapi yg di pake cuma dua loket saja....dan org yg antri makin banyak....,1,6 tahun lalu
Kantor Pos Fatmawati,ary ary,"pelayanan makin buruk, pekerjanya lelet.. mondar mandir gak jelas,
loket banyak yg mangkrak...
hadehhhhhh gede gedung, tapi kualitas pekerja payah,,,,,,",1,setahun lalu
Kantor Pos Fatmawati,Dexter,"Yang spanduk nya tertulis buka 24 jam, sekarang hari Minggu tgl 12 September 2021 jam 17.15 sore, menurut Pak SatPam, petugas pulang jam 4 sore",1,3 tahun lalu
Kantor Pos Fatmawati,Ryan Agung,"Nomor telpon cuma sekedar nampang tidak ada yg angkat..  seperti nya semua kantor pos seperti ini ya.. kalo mau kontak keknya harus kirim surat ..

Ngakunya mau pelayanan terbaik buat pelanggan tapi telpon aja kagak pernah diangkat..",1,8 tahun lalu
Kantor Pos Fatmawati,Indwi Ar,"Lama sekali pelayanannya, loket sepanjang 24 meter. Terdapat 12 nomor loket, isinya cm 1 karyawan padahal dijam kerja,mengecewakan sekali, pelayanannya.",1,5 tahun lalu
Kantor Pos Fatmawati,Dhanan Dwi Rizki,"Ga berguna, ngapain dikasih no telp kalo ga ada yg angkat?
Layanan parah, gak mau lagi pake pos, ga banyak perbaikan, cust bingung mau nanyain kiriman, ga ada CS yg angkat telp!!",1,8 tahun lalu
Kantor Pos Fatmawati,Salsabilah,"Paket lama bgt ga di antar"", tolong dipercepat lagi layanan antar paket nya, saya udh bayar pajak tapi paket ga di antar"" :(",1,2 tahun lalu
Kantor Pos Fatmawati,farrah qween,Pelayanan kacau. Dokumen penting dari dari luar negeri hilang dan gk kasih tanggung jawab dan solusi. Cuma minta maaf tanpa solusi. Tolong dibetulkan kualitas irang didalamnya. Biar tukang imagenya bagus kayak dibuku pelajaran sd negara 62,1,5 tahun lalu
Kantor Pos Fatmawati,Top MIS,Secara umum pelayanan cukup baik.  Hanya saja antrianya cukup lama. Tingkat lagi kecepatan pelayanan di tiap2 loket kantor pos besar fatmawati ini,4,6 tahun lalu
Kantor Pos Fatmawati,Syamsi Maslamah,"Tidak akan pakai pengiram lwt pos lgi..
Barang TDK sampe dkembalikn kpngirim..pdhln terlacak..
TDK di-sms or diberitahu trlebih dahulu..",1,5 tahun lalu
Kantor Pos Fatmawati,Inganta Tarigan,Kantor pos. Tapi kita beli materai gak ada. Jam Masi jam 19. Kecewa banget.,1,setahun lalu
Kantor Pos Fatmawati,Novi Ariesti,"Tempatnya bagus, bersih. Pelayanannya memuaskan. Petugasnya sangat membantu saat ditanya mengenai cara mengurus legalisir dokumen. Terima kasih.",5,3 tahun lalu
Kantor Pos Fatmawati,Jemima,Ramah banget petugasnya. Dateng hari Sabtu untuk kirim kartu pos pake perangko. Sigap dan sangat membantu. 👍👍👍 …,5,3 tahun lalu
Kantor Pos Fatmawati,Umi Muryani,Untuk menanyakan mengenai dokumen yg belum tiba utk kiriman dari cabang fatmawati bisa ditanyakan kemana ya baik itu nomer telepon kantor yg benar atau alamat website?  Saya mohon bantuannya untuk info paket pengiriman yg belum juga sampai. Semoga ada respon yg diberikan.  Terimakasih,1,8 tahun lalu
Kantor Pos Fatmawati,Lianii,Proses nya ga ribet ngga kaya kantor pos di sebelah 👌 tapi di tingkatkan lagi ya pelayanan orang nya semoga lebih baik lg …,5,4 tahun lalu
Kantor Pos Fatmawati,Aneka Pompa,"cust servis musti diperhatikan, konsumen kesulitan telp , diulang ulangpun tidak ada yang angkat telpnya. bagaimana mau bersaing dengan jne dan konco konconya. semoga pos indonesia lbh baik lagi.",1,9 tahun lalu
Kantor Pos Fatmawati,wahyu wahab,"mohon pegawai2 kantor pos fatmawati di beri pelatihan mengangkat telp.
sepertinya setiap ada telp masuk mereka cuma memandangi dengan kagum sambil treak2 ""wow bunyi lagi! bunyi lagi!!"".

sayangkan kan punya no telp tapi ga ada yg tau caranya jawab, dan setiap ada yg telp, ga pernah ada yg ngangkat",1,7 tahun lalu
Kantor Pos Fatmawati,Rakhmat Suganda,"Yang paling saya suka dari apos Indonesia adalah pelayanannya yg Ramah.
Semua petugasnya Ramah.
Kl ada yg gak Ramah, itu oknum.
Jemput paket kesono dilayani dengan baik so pasti.",4,6 tahun lalu
Kantor Pos Fatmawati,Om Jack,"Antri dari jam 10:26..... Dari no antrian ke 19 menuju no antrian 24 cukup lama juga. Tapi, gedung nya cukup nyaman, AC hidup dan petugasnya cukup ramah. Cukup lah",3,5 tahun lalu
Kantor Pos Fatmawati,Johan Firmansyah,"Satpamnya kurang sopan ,saya bertanya jawabnya sambil ngeliatin hp",1,11 bulan lalu
Kantor Pos Fatmawati,Almira Azzahra,Barang sudah satu Minggu gak jalan2 kapan sampainya??? Padahal ada nomer hp yang bisa dihubungi....padahal pake pos kilat tapi 2 Minggu belum sampai....,1,4 tahun lalu
Kantor Pos Fatmawati,Haritha Dika Prabu,"Sempat kasih bintang 1 karena salah satu pekerjanya tidak profesional

Setelah didatangin langsung kekantor, pihak atasannya bersedia bertanggung jawab buat kelalaian karyawannya .. masih sedikit tidak puas tapi masih ada yang mau bertanggung jawab..

Mohon jadikan pembelajaran",2,Diedit 5 tahun lalu
Kantor Pos Fatmawati,Galuh Ahdiyat,Pelayanan baik ramah dan solutif.. petugasnya mau bantu bawa dan packing.. bisa kirim barang ke luar negeri,5,2 tahun lalu
Kantor Pos Fatmawati,asty keyla,Mengecewakan pngrman sy tertahan di pos ini dr bandung paket 15 hari blm sampe alasan rmh sepi pdhl pngrman yg lain sampe. .Kan aneh,1,7 tahun lalu
Kantor Pos Fatmawati,sesilia dian,"Untuk layanan customer service tolong dong sangat sangat di perbaiki, kantor pos besar kenapa sulit sekali untuk di hubungi?",1,6 tahun lalu
Kantor Pos Fatmawati,SMF,"Kali aja ada temen2 yang bingung nyari Kantor Pos yang melayani Nazegelen (Pemateraian kemudian) atau biasa dikenal dgn kata ""legalisasi/ leges"", kalian kesini aja.",5,7 tahun lalu
Kantor Pos Fatmawati,Agus Budi Utomo,Biaya retur kiriman Paket Luar Negeri saya lama sekali di prosesnya sudah hampir 5 minggu.,1,5 tahun lalu
Kantor Pos Fatmawati,kenny pratama,"parah , gak ada yang angkat telpon, kacau banget SDM nya, Dari pagi sampai ketemu pagi gak ada satupun yang ngangkat , setannya pun kyk udah ketularan malas sama pegawai pos fatmawati.",1,9 tahun lalu
Kantor Pos Fatmawati,She Mita18,"Memakai system antrian, gedungnya besar, buka di sabtu & minggu. Pelayanan cukup baik & lengkap.",5,2 tahun lalu
Kantor Pos Fatmawati,antock,Beberapa pegawai sudah memberikan pelayanan yang baik,4,7 tahun lalu
Kantor Pos Fatmawati,Nur Rochman,"masih belum dapat kabar
100 lembar materai 6000
masih nunggu izin untuk lihat CCTV
PROSES PANJANG
APA ALESAN GA MAU NGASIH HAK CUSTOMER??????",1,5 tahun lalu
Kantor Pos Fatmawati,Krilianeh,Sekarang jam bukanya lebih panjang.  Walau tidak untuk semua layanan.  Tapi jam buka yang lebih panjang ini memudahkan pengiriman paket. Pelayanan oke.,4,8 tahun lalu
Kantor Pos Fatmawati,Harmonis Barus,"barang kiriman harus ambil sendiri ke kantor pos, jangan pernah gunakan pos lagi mau kirim apapun.",1,5 tahun lalu
Kantor Pos Fatmawati,Harry Hermawan,"Mengirimkan surat dll, bisa juga WU.

Sekarang pelayan sudah lebih baik. Lebih tertata.

Buat Pos Indonesia lanjutkan kerja kerasnya.",4,8 tahun lalu
Kantor Pos Fatmawati,Anggra Purnomo,Kerennnn masih diterima udh jam 17.30 kantor pos Indonesia Terima kasih 👍🙏 …,5,2 tahun lalu
Kantor Pos Fatmawati,Twentyfive channel,Mas mau tanya paket saya kok belum berujung tiba ya apa di tahan di sana apa gimana mas udh 3 hari saya pake pos kilat khusus mohon penjelasan nya,4,6 tahun lalu
Kantor Pos Fatmawati,Selistia Ningsih,Saya tlp mau tnya paket saya tdk diangkat 2 parah ud mw kbrn bsk tgl merah ud pd tutup gila2 paket saya blm smpe rmh,2,5 tahun lalu
Kantor Pos Fatmawati,Stefanus,Pelayanannya jadi lebih baik sekarang  karena hari Minggu pun tetap buka. Tingkatkan terus fasilitas & pelayanannya agar bisa bersaing & menjadi lebih baik lagi. 👍👍 …,5,7 tahun lalu
Kantor Pos Fatmawati,dewi thufaila,"Dimana mana seluruh Indonesia apalagi pusat, pelayanan wu buka sampe jam 7 atau 8, ini jam 5 udah tutup",1,2 tahun lalu
Kantor Pos Fatmawati,yospi harman,"Kantor pos besar yang buka dari pagi hingga sore, disini kita bisa membeli meterai.",5,3 tahun lalu
Kantor Pos Fatmawati,No No,Terima kasih pelayanan yg baik dari petugas kantor pos Mas Aqil 🙏 …,5,setahun lalu
Kantor Pos Fatmawati,Pinnacle Consulting,Pelayanannya lambat,1,3 bulan lalu
Kantor Pos Fatmawati,Star Ssi,"Plisss bgt ini jam operasionalnya tolong diganti, saya dateng jam setengah 8 malem udah tutup",4,setahun lalu
Kantor Pos Fatmawati,anggit bcd,"Telfon untuk cek barang susah bener,,kalo ngga jaringan sibuk telfon ngga di angkat..padahal telfon sudah jam 13.00 masih istirahat kah....??",2,6 tahun lalu
Kantor Pos Fatmawati,arlan leo,"Ini costumer servicenya kemana "" GAK ADA ORANG ape MATI ?? saya coba hub cs 161 cuma iya iya doang di bantu follow up ke sini , dan giliran di telepon GAK ADA YANG ANGKAT",1,6 tahun lalu
Kantor Pos Fatmawati,Nadhifa Ayumna,"pingin uji kesabaran???
coba kalian datang kekantor pos fatmawati.....kapok pelayannan sgt tidak memuaskan",1,4 tahun lalu
Kantor Pos Fatmawati,Adhi Andriani,Ngapaen yantumin nomer telp kalaw kg di angkat no tlp ya percuma barang udah 1 bulan belum sampe2,1,5 tahun lalu
Kantor Pos Fatmawati,irfan M,"Karyawanya gak bisa kerja ccd amat, gak lagi deh gw pake ekspedisi ini barang ketahan gak dibantu apa apa ditelpon juga nggak, bumn ngentddd",1,5 tahun lalu
Kantor Pos Fatmawati,Ifull kasep,Free Pick Up Service kantor pos Fatmawati Jakarta Selatan untuk kiriman dalam negeri dan luar negeri hubungi 081286095103,5,Diedit 3 tahun lalu
Kantor Pos Fatmawati,Rizaldy Chaniago,Ga guna dipasang telp.. ga pernah diangkat. Gmn klo orang butuh urgent untuk nanya2? Digaji buat apa sih orang2 itu??,1,8 tahun lalu
Kantor Pos Fatmawati,Ananda Semesta,Pelayanan lama...karyawan perempuan malah banyak ngobrol...bikin kapok....,1,setahun lalu
Kantor Pos Fatmawati,Edi Sjn,"Pelayanan antar Surat? mungkin dulu jaman bahula kali, tapi kagak tahu utk Jaman Now dahhhhhh",5,7 tahun lalu
Kantor Pos Fatmawati,beruang biru,Kalo d telpon itu angkat padahal lg jam kerja. D telpon tiap hari ga di angkat2 staff nya pada ngapain aja si?,1,3 tahun lalu
Kantor Pos Fatmawati,Murddi On,mantabbbb,5,2 minggu lalu
Kantor Pos Fatmawati,iren manalu,Saya kirim barang hampir sebulan dan belum sampai. Pdahal saya kirim dgn paket kilat khusus,1,5 tahun lalu
Kantor Pos Fatmawati,Riyanto Wibowo,"Bagus sih pelayanannya, tapi ga ada toilet umun apa ya? Masa toiletnya pake toilet karyawan di dalam kantornya",4,6 tahun lalu
Kantor Pos Fatmawati,Ratna Aprilia,"Gopd POS INDONESIA, tapi lebih aktif lagi ya supaya tsk terkalahkan oleh JNE Ruki dll",5,7 tahun lalu
Kantor Pos Fatmawati,Fleming Hardianto,"Dsini ada tempat makan jawa timur yang enak. Rujak cingur,tahu campur lamongan,kupang dll... Note buka setelah maghrib.",5,10 tahun lalu
Kantor Pos Fatmawati,Keliling Indonesia,"Pelayanan semakin membaik, kirim paket ke sumatra cepat sampainya.. mantap..",5,7 tahun lalu
Kantor Pos Fatmawati,Adrian,Ramah,5,sebulan lalu
Kantor Pos Fatmawati,imam pujono,"Fasilitas parkir nyaman, pelayanan customer service leges ramah petugasnya, keren Kantorpos Jakarta Selatan",5,4 tahun lalu
Kantor Pos Fatmawati,Salman Alfarisi,"Pelayanan tidak ramah...
Beli emateray tapi ilang",1,11 bulan lalu
Kantor Pos Fatmawati,Ahmad Hamid,Mau ngirim paket besar dan reguler harus di kantor pos besar ini untuk area Pondok Labu,4,8 tahun lalu
Kantor Pos Fatmawati,Hadirat Syukur Lombu,Bisa cepat pelayanannya,5,8 tahun lalu
Kantor Pos Fatmawati,Levy Putra,Dapat melayani segala bentuk masalah keuangan selain pengiriman surat2,5,5 tahun lalu
Kantor Pos Fatmawati,DEDE FACHRI PRATAMA,"Pelayanannya lama, petugas nya pada ngaret ga tepat waktu.",1,2 tahun lalu
Kantor Pos Fatmawati,Siska Andriani,tempat nya dekat rumah sakit Fatmawati kantor pos nya luas dalam nya tempat pkl dulu bisa juga buat tempat pkl,5,6 tahun lalu
Kantor Pos Fatmawati,Anti Stress,"lelet, lambat, magabut.

paket kebanyakan nyangkut digudang gak dikirim-kirim",1,4 tahun lalu
Kantor Pos Fatmawati,Marselina Gunkid,"Gimna ya?  Saya nelpon ke nomor yang tercantum beberapa x tapi gak ada respon,  sdngkan saya bner2 lagi membutuhkan bangt,   hufttt",1,7 tahun lalu
Kantor Pos Fatmawati,Husen Bowo,Di telpon mau mengadu maslah paket.. Sudah puluhan kali di telpon gada respon..,1,4 tahun lalu
Kantor Pos Fatmawati,Andhika Isvanhari (Ivanz),"KIRIMNYA LAMAAAAAAAAAA, GAK SEPERTI JAKARTA BARAT DAN TIMUR",3,Diedit sebulan lalu
Kantor Pos Fatmawati,SUSI KURNIA,"Satpam nya ramah, lg bingung mau transaksi dikasi tau cara2 nya.
Thanks Pa Satpam.",5,3 tahun lalu
Kantor Pos Fatmawati,Ana Maria,Playanannye lma sekali petugas antrian tdk ad,3,2 tahun lalu
Kantor Pos Fatmawati,chlayverts,"Kantor pos Jakarta Selatan
Mulai petang banyak warung makan buka di depan kantor pos ini",5,9 tahun lalu
Kantor Pos Fatmawati,Ayu Agustina Ningsih,Emang parah telp ga da yg angkat karyawan pos giro fatmawati pd kmn ya ...,1,9 tahun lalu
Kantor Pos Fatmawati,acil anggraini,pengirimn kilat bisa 1 hari sampai tapi sudah 2 hari belom sampai,1,5 tahun lalu
Kantor Pos Fatmawati,YOSPI HARMAN,"Kantor pos besar yang ada di Jakarta Selatan, di sini anda bisa membeli produk dari pos dan giro,",5,3 tahun lalu
Kantor Pos Fatmawati,Mr Cholik Wahyudi,"Tertulis pelayanan 24 jam, tapi jam 8 kesini semua petugas sudah tidak ada.",1,5 tahun lalu
Kantor Pos Fatmawati,Wima Mulpian,"pelayanan tolong di tingkatkan
.
terlalu memakan waktu buat nunggu
..
lemot..",1,3 tahun lalu
Kantor Pos Fatmawati,suvino yuliandrofi,Kiriman Cepat dan Harga Murah,5,9 bulan lalu
Kantor Pos Fatmawati,temmy novaliano,"Pelayanan lama, memberikan informasi yang tidak jelas, Tidak ada hotline CS nya,",2,4 tahun lalu
Kantor Pos Fatmawati,Amran Hasan,Sudah telpon berulang ulang gak yang ada angkat!!! katanya services 24 jam 😂 …,1,5 tahun lalu
Kantor Pos Fatmawati,Khoirun Nida,"Satpam nya baik, pelayanan ramah. Western union juga cepat. Terimakasih",5,6 tahun lalu
Kantor Pos Fatmawati,Anugrah Wirawan,"Kalo malam, banyak warung tenda. Tahu campur khas Suroboyo....wenak tenan....",4,9 tahun lalu
Kantor Pos Fatmawati,Kusnoto,Kirim paket barang elektronik harus di kantor pos besar.,3,8 tahun lalu
Kantor Pos Fatmawati,Dhany Keswanto,"Kantor pos buka 24 jam, posisi seberang rs fatmawati",5,8 tahun lalu
Kantor Pos Fatmawati,Andriyan Riskifona,Parkirnya luas,5,7 tahun lalu
Kantor Pos Fatmawati,Han Han23,Ngantri nya lama banget! Waktu kebuang percuma cuma buat nunggu,1,4 tahun lalu
Kantor Pos Fatmawati,Ridho Ridwan,Pelayanan jelek tidak dilayani sama sekali bahkan disuruh pulang,1,2 tahun lalu
Kantor Pos Fatmawati,Kimi Ezra,"mohon nomer telepon di update, telpon udah 7 kali di hari kerja, tidak ada yg angkat",3,6 tahun lalu
Kantor Pos Fatmawati,Rhere,"Pelayanan cepat, legalisir lancar 👍 …",5,setahun lalu
Kantor Pos Fatmawati,Vega Auliasari R,sangat tidak prosesional ibu yg di loket 2 dan mba2 Cs!!,1,2 tahun lalu
Kantor Pos Fatmawati,IKHLAS SAJA,Payahh...no telpon tertera dihubungi kaga ada yg terima..pahal berdering,1,6 tahun lalu
Kantor Pos Fatmawati,Dodi Christantio,Apakah kantor pos ini memfasilitasi penyaluran BSU ya min,5,2 tahun lalu
Kantor Pos Fatmawati,Kokoh Handoko,Tempat kirim surat dan Paket...,5,6 tahun lalu
Kantor Pos Fatmawati,nuryadi abdullah,Cukup lumayan....lah perlu banyak perbaikan biar keren,4,4 tahun lalu
Kantor Pos Fatmawati,Sammsunggj2 Prime,"Kecewa antaran sdah 2x di batalkan,,di telfn ngga ada yang jawab",1,7 tahun lalu
Kantor Pos Fatmawati,Sapei Fadhil,Ok bagus,5,setahun lalu
Kantor Pos Fatmawati,SuperAndroid2020,paket lama bgt gak di anter .,1,2 tahun lalu
Kantor Pos Fatmawati,Clara P.,"nyaman, ruangan dingin, ada kursi untuk menunggu, petugas ramah",5,5 tahun lalu
Kantor Pos Fatmawati,Orang Cipete,"kenapa ga pernah ada yang angkat telfon ya, jam berapapun gak pernah ada yang angkat.??
Aneh",1,9 tahun lalu
Kantor Pos Fatmawati,Rikardo Tobing,"Alamatnya pas di seberang RS Fatmawati, peta google mapnya bikin nyasar.",5,9 tahun lalu
Kantor Pos Fatmawati,reza hakim,"Karyawannya ramah dan helpful.
*notes:
Tks to Mega",5,4 tahun lalu
Kantor Pos Fatmawati,R. Ratno Djatmiko,"Nyaman, luas, pelayanan ramah, very very good",5,Diedit 6 tahun lalu
Kantor Pos Fatmawati,Alfi Mochamad Akbar,Apakah disini ada map coklat untuk mengirim paket dokumen?,4,3 tahun lalu
Kantor Pos Fatmawati,putriandani utami,Sudah buka layanan dari jam 06.00 wib,5,3 tahun lalu
Kantor Pos Fatmawati,FDX Gaming,Apakah ada nomor telepon kantor pos nya?,3,6 tahun lalu
Kantor Pos Fatmawati,Nok Rika,"Parah....!!! Gk ada yang angkat telpon, ada yg kerja gak?",1,8 tahun lalu
Kantor Pos Fatmawati,Gilang Indra Ramadhan,"Bagus, tertata rapi, pelayanan ramah, mantap deh",5,5 tahun lalu
Kantor Pos Fatmawati,Faisal M,Kantor pos pusat untuk daerah Jakarta Selatan dan sekitarnya,5,8 tahun lalu
Kantor Pos Fatmawati,Yudea Ilhamy,"Teleponnya ditutup saja, gak guna ditelepon tapi tidak pernah ada yang angkat.",1,5 tahun lalu
Kantor Pos Fatmawati,Swas P,"Difficult to search, better rename this location to Kantor Pos Fatmawati Jakarta Selatan",2,8 tahun lalu
Kantor Pos Fatmawati,Muhammad Yusup,Apakah bnar jam 6 sore masih buka?,1,2 tahun lalu
Kantor Pos Fatmawati,Thewahyu Official,Sangat susah d hubungi. Pryanan tidk prosesional,1,5 tahun lalu
Kantor Pos Fatmawati,Kriptografi Enigma,Parkiran motor nya luas,5,4 tahun lalu
Kantor Pos Fatmawati,Fazlur Rahman,"luas & besar, kantor pos pusat Jakarta Selatan",3,8 tahun lalu
Kantor Pos Fatmawati,SYAMSUL ARIFIN,Wtf?? Gue telvon kok malah salah sambung :/,5,8 tahun lalu
Kantor Pos Fatmawati,Ariyadi Kusuma,"Tempatnya luas, bagus, & bersih",4,3 tahun lalu
Kantor Pos Fatmawati,Oki Patria,"Bersih, tertib, pelayanannya bagus",5,4 tahun lalu
Kantor Pos Fatmawati,Hendra Putra,"Ruang parkir cukup luas, strategis",4,5 tahun lalu
Kantor Pos Fatmawati,Radian S,layanan jam buka ngaret 🙈 …,2,4 tahun lalu
Kantor Pos Fatmawati,Shelly Sexy,Bagus ramah sopan,5,3 tahun lalu
Kantor Pos Fatmawati,Donny Rizal,Cukup representatif karyawan cekatan.,5,setahun lalu
Kantor Pos Fatmawati,mohamad rivai,Suka nyari maem mlem2 dsini,5,7 tahun lalu
Kantor Pos Fatmawati,ACULL 01,Semua pegawainya ramah😊 …,5,5 tahun lalu
Kantor Pos Fatmawati,Aldian Aditama,Pelayanannya matap,5,7 tahun lalu
Kantor Pos Fatmawati,Alfarizi soil,"Pelayanannya sangat tidak memuaskan,",1,8 tahun lalu
Kantor Pos Fatmawati,Calvin Gozali,Jelek banget pelayanan lamaaaaaaaa,1,4 tahun lalu
Kantor Pos Fatmawati,Wisnu Widayat,"Tertib, ramah, cepat, optimal",5,2 tahun lalu
Kantor Pos Fatmawati,Hilal abu dzar,Pelayanannya cukup ramah,4,5 tahun lalu
Kantor Pos Fatmawati,Muhidin Didi,Setiap sore ngantri bgt,4,7 tahun lalu
Kantor Pos Fatmawati,Gonzer Illo,Kantor besar pelayanan lama,1,5 tahun lalu
Kantor Pos Fatmawati,Khaerul Bahri,Ok banget,5,8 tahun lalu
Kantor Pos Fatmawati,Farah Mardhiyyah,Ramah tamah dan cepat melayani,5,4 tahun lalu
Kantor Pos Fatmawati,M Reza Agusti,Legalisir dokumen ber materai,5,3 tahun lalu
Kantor Pos Fatmawati,Yogi Suryawan,"Kantor pos besar fatmawati.
Nice",5,7 tahun lalu
Kantor Pos Fatmawati,Joel Ahmad Zaenudin,Nyaman dan aman,5,6 tahun lalu
Kantor Pos Fatmawati,agus sigid Haryono,Bersih dan ramai,5,6 tahun lalu
Kantor Pos Fatmawati,kimi purba,Oke oke,5,7 tahun lalu
Kantor Pos Fatmawati,abdi choco sudjono,Kasih bintang 4 dulu ya...,4,6 tahun lalu
Kantor Pos Fatmawati,arie morasj,Semoga.. Kembali harmonis..,5,Diedit 6 tahun lalu
Kantor Pos Fatmawati,Andreas Purboharsono,tidak akses kursi roda,2,7 tahun lalu
Kantor Pos Fatmawati,agus nugroho,ga ada yang angkat telpon,1,9 tahun lalu
Kantor Pos Fatmawati,Arianarr Tarot,"BURUK SEKALI !!!!!!!
TUNGGU GUA VIRALIN BENTAR LAGI. !!",1,4 tahun lalu
Kantor Pos Fatmawati,Ronald Ruslan,Parah,1,2 tahun lalu
Kantor Pos Fatmawati,TOMMO TJAKRA,Cepat sigap tangkas 👍 …,5,5 tahun lalu
Kantor Pos Fatmawati,Aji Mulia,Terima kasih.,5,2 tahun lalu
Kantor Pos Fatmawati,Lulut Intan Permata Putri,Bapak gua kerja disini,5,5 tahun lalu
Kantor Pos Fatmawati,Masker24 (Masker24),Kurang kooperatif,1,5 tahun lalu
Kantor Pos Fatmawati,Andre Irawan,mengecewakan,1,4 tahun lalu
Kantor Pos Fatmawati,Syifa Apriani,REVISI BRO,1,3 tahun lalu
Kantor Pos Fatmawati,Edot Setyo,Alhamdulillah,5,4 tahun lalu
Kantor Pos Fatmawati,Zakijapoy123,Apakah bisa ngirim ikan? Mohon jawaban nya,5,1 hari lalu
Kantor Pos Fatmawati,Rifka Martlisa,👍👍👍 …,5,2 hari lalu
