Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Indonesia Tangerang,Dasar Angel10,"Paket saya off di sini dari tanggal 5 maret 2022 sampai sekarang 12 maret tidak ada keterangan akan di kirim ke penerima.. Bagaimana bisa BUMN pelayannya seperti ini?
Kekurangan tenaga kurir atau bagaimana?

Jangan sampai paket tertolak gegara pelayanan yang menteh..

Mana COD sudah saya bayar..
Ayolah.. Ini kan BUMN loh..
Jangan MEMALUKAN gini dong..",1,Diedit 3 tahun lalu
Kantor Pos Indonesia Tangerang,Maria Artha Pasaribu,Nyesel banget pakek jas pos. Dah seminggu paketnya tidak sampai. Dilacak pengirimin status gagal antar. Padahal alamat sudah lengkap dan ada ada nmr telfon si penerima. Buat pengaduan layanan sama sekali tidak ada respon dari custemer servicenya. Pokoknya cukup sekali ini aja pakek jasa pengiriman pos.,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Noni,"Salam sehat dan semangat selalu buat PT Pos Indonesia, semua bisa dilakukan di kantor pos dari pembayaran, kirim uang, kirim paket dan masih banyak lagi, dan yang perlu diingat hari libur juga tetap buka 👏 Ayoo ke kantor pos aja 👌 …",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Dwiki Rafly,Cabang besar loket banyak tapi yang dibuka cuman 2 gerai aja alhasil antri panjang cabangnya besar sekelas cabang kecil aja ga ngantri gitu malu deh sama pelayananya,1,2 tahun lalu
Kantor Pos Indonesia Tangerang,Kui Hunting,"Beli Barang Di Tokopedia Pake Jasa Pengiriman Pos Kilat Khusus Bener"" Butuh kesabaran Ekstra Nunggu Nya Barang Dari Surabaya harusnya 5 hari dah sampe ini 1 Minggu Blm sampe,Pedhalkan Barang Jelas Sudah di Di Pos Tangerang Ini,Barang Belum Di kirim"" Mau di tampung Barang Costumer? Isi Senapan Angin Sharp Predator ,Gagal Hunting Pake Senapan Baru :,( tolong donk di perbaikin jasa pengiriman nya sayakan bayar,Telfon Cs Nya sibuk terus :'( sangat kecewa",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Jessica Jessica,"Kemarin pergi ke kantor pos ini, untuk ambil kiriman, dan pelayanan dari kakak2nya ramah banget.",5,setahun lalu
Kantor Pos Indonesia Tangerang,Iya Budy,"aku tidak tahu apa yang terjadi di dalam pekerjaan nya,

tapi, menunggu untuk beberapa waktu yang lama untuk pengirimanku,dan itu sangat menyebalkan,

aku menghargai pekerjaan mu,Oke",5,setahun lalu
Kantor Pos Indonesia Tangerang,Zulfa 110898,"Pesen barang dari semarang kirim ke cipondoh sampe sekarang belom datang juga, pdahal dikirim dari tgl 3, katanya alamat kosong, sudah jelas itu alamat sesuai diakun shope saya ,kecuali yg anter ke alamat yg gk sesuai! Pdhal sudah pake pos kilat khusus,tolong dong pak paket saya diperjelas tuh gk tau menau paket saya dimna sekarang!",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,hendi imriadi,"Ga akan pernah lagi pake jasa kirim paket lewat pos... sampe barang hari jumat tgl 9 januari , karna ga ada dirumah dan tlp cs kata dikirim esok hari ..dah jam 10 pagi ko lom ada kurir pos yg dateng ..tlp lagi cs kata suruh stanby di rumah ... gw tunggu ampe jam 17 00 ga ada kabar ... hari ini gw samperin ke kantor pos tangerang baru bilang mbak mau cr tau tentang paket saya ... kasir nya nyeletuk balik lagi besok .... ehh masi ada orang baik ke bagian bawah aja mas cari tau disana ... setelah dicek kurir nya lagi libur, bentar saya hub dulu ..sok.sibuk ... alesan ga diangkat...gw minta no kurir aja deh pak biar saya yang ambil ...saya besok ga ada waktu kesini karna besik kerja... tiba tara paket gw ada dong sim salabim .... drama bgt ga tuh pos",1,3 tahun lalu
Kantor Pos Indonesia Tangerang,sisil sihotang,"Saya ada pengiriman ke kantor pos medan,lebih tepatnya kampung  parongil,barang yg saya kirim melalui kantor pos robinson tangerang berisi Handphone samsung masih bersegel,pada saat mama saya terima ,cuma hanya packing kayu dan alas kardusnya saja.setelah saya claim di robinson hanya ada respon investigasi dan tidak ada kepastian .proses pengiriman saya dari tgl 1 november smpai dipenerima tgl 6 .dan proses ini masih berjalan sudah lebih dari 2 minggu.saya butuh kepastian secepatnya,saya minta pertanggung jawabannya saja  dan kebijaksanaan atas kerugian yang saya terima.Saya merasa kecewa  atas tindakan tersebut.tadinya saya perrcaya melalui kantor pos robinson akan aman sampe ke tujuan,ternyata tidak sesuai yg diharapkan.saya minta tindakan selanjutnya utk lebih pasti ,Terima kasih🙏",1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Anggi Laila,"cara kerjnya lambat, di telfon sibuk, disamperin paket katanya udah dikirim, padahal status masih ada disini,gajelas, udah 5 hr paket belom sampe2 juga!!! kerjanya gaada , cuma makan gaji buta!! tolong perbaikan lagi pelayanannya!!!!!👎👎 kalo ganiat jadi kurir jangan jadi kurir!!! kantor pos macam apa ini payah! …",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,S Dwic,"saya sedikit kecewa baru kali ini beli barang dan udh mau seminggu blm sampai-sampai dan keterangan nya malah gagal antar karena alamat tidak lengkap . padahal saya selalu menggunakan alamat itu dan selama ini barang selalu sampai .
mana no cs tidak bisa di tlp . dan no yang tertera juga tidak pernah ada yang angkat .  via live chat selalu dalam antrian terus . via email hanya disuruh menunggu kabar selanjutnya",3,5 tahun lalu
Kantor Pos Indonesia Tangerang,iwank gaming,Kantor pos yang tidak ada tanggung jawabnya sama sekali hingga keterlambatan pengiriman lewat 3 hari. cukup terkhir saya kirim melalui jasa ini. sekian terimakasih. jangan sediakan kilat jika tidak bisa memenuhi schedule secara on time.,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Dara Ayu,"Gapaham sama pelayanan pos, entah kurirnya yg ceroboh atau nyepelein pketan customer, sdh ada alamat & djelaskan letaknya, no.hp juga ada kenapa gak d hbungi, gliran lcak resi, pnerimanya asal n salah alamat tdk lngkap, pdhl jasa kurir lain sampe trus k alamat yg sama.",3,4 tahun lalu
Kantor Pos Indonesia Tangerang,Hisyam Fauzi,gimana inii pakett malah di balikin lagi ke pos indonesia sama kurir ga di anter ke rumah pantes kurang maju dan kurang peminat kayaa gini pelayanannya,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Estina Siregar,"pelayanannya cepat, petugasnya ramah, buka setiap hari,  recomended deh buat sahabat2 yg  hanya ada waktu luang pas tgl merah dan hr minggu, krn ktr pos tetap buka,,,sukses untuk pos indonesia 👍👍👍👍 …",5,Diedit 3 tahun lalu
Kantor Pos Indonesia Tangerang,Aldo Valentine,"Baru pertama nyobain pos indonesia,baru pertama juga dikecewain,
1. Call center jarang diangkat
2.Saat saya datang langsung kesana,dari cara bicara tidak seperti memperlakulan konsumen dengan baik
3.Karyawan yg tidak ramah
4.DAN MASIH BNYK LGI
Ogah saya pakai pos indonesia lgi,ini juga karna terpaksa karna pengiriman paket saya gagal dri luar negri.
PELAYANAN SUPER BURUK",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ahmad Anshori,"Saya ingin teman2 yang berada di sekitar kantor pos tangerang untuk melakukan transaksi keuangan kalian,dari bayar tagihan listrik,PDAM,angsuran kendaraan bermotor dll serta jasa pengiriman dari mulai dokumen sampai kendaraan bermotor baik kiriman domestik maupun international,dgn kata lain dari logistik hingga jasa keuangan ada loh.....ngapain sih harus banyak tempat ""kan bikin repot"" ke kantor pos aja gak usah pake repot..👍",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,QUIPIEKYS,Saya Kirim Paket Ke Sumatera Utara sampai dengan selamat. Terimakasih PT.Pos Indonesia. Barang yang dikirim sesuai dengan estimasi yang disampaikan pada saat di counter bagian penerimaan barang untuk pengiriman. Untuk lokasi nya strategis pas depan Ramayana. Parkiran juga Luas jadi tidak pusing untuk menaruh kendaraan.,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Amalia,"Datang kesini di hari rabu jam 1, sangat sepi. Untuk loket pengambilan BSU ada di sebelah kiri saat masuk. Ada tulisannya. Pelayanannya juga oke dan cepat👍🏻 …",5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Defi Susisusanti,"Kantor pos didaerah Tangerang kota. Akses mudah lokasi pinggir jalan. Masih aktif melayani kebutuhan masyarakat untuk pengiriman, pembayaran dan lainl-lain pada umumnya. Tidak seramai jaman dulu. Tidak terlalu antri seperti dulu",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Varg,"Udah tiga hari paket saya belum juga sampai kerumah padahal isi pket itu koper buat saya mudik hari minggu..
Pelayanan kantor pos khusus sangat rendah tidak bisa mengayomi pengiriman paket tepat waktu..",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Dendy Raihan,"Udah 3hari paket saya di kantor Tangerang sampe skrng blm juga sampai, apaan ini pelayanannya? Apa mobil pengangkut barangnya cuman satu doang ya?  Atau emang mau nganterin paket yg deket dlu? Saya nih jauh tmpat nya dari daan mogot walaupun saya ambil barangnya kesitu beangnya ga kecil, coba dong? Saya baru kali ini kirim barang pake POS INDONESIA tapi alhasil pelayanan nya buruk skali",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,ziska kurnia,Percumah kirim brg 1-2 hari sampe tapi kseringan begini terus sampe 2x gak dianter anter!!!! Makan gaji buta nih kurir sama pegawainya!!! Percumah byar kilat mahal2 ujung2 nya 2 hari lebih gak sampe2!!!! Pengen gw labrak kantornya,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Imron “Dower” Rosadi,"Minggu dan hari libur saja buka nih kantor, keren ...jadi bisa kirim surat, barang dan bayar apa za ga jd halangan. Mantap. Sukses  selalu. Tingkatkan lagi pelayananya ya..",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Serigala Militia,"Alhamdulillah, selesai pulang dr pabrik mo bayar cicilan motor udh lewat jatuh tempo, kantor pos msh buka, semoga minggu buka lebih lama",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Encun Bhagya,top bgt pelayanan cepat,5,3 minggu lalu
Kantor Pos Indonesia Tangerang,Nurul Hikmah,"Jam pelayanan hingga malam sehingga mempermudah kami yg bisnis online untuk mengirim barang dimalam hari, barang sampai tepat waktu, barang yg kita kirim dapat ditracking dengan mudah sehingga kita tidak perlu khawatir dimana posisi barang yg kita kirim, terimakasih kantor pos👍 …",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Marni Maryani,"Paket lama bnget datang nya tolong d perbaikin, pesen paket tnggal 13 agustus 2019 sampe skarang udah tnggal 29 agustus blum sampe2 jga,, huu gmna ni, tolong cekin donk paket ku ada d pengiriman ga,, atas nama marni maryani alamat lebak kongsi rt. 02/07.kec cileungsi des. Cileungsi,
Pengirim nya dheca olshop",2,5 tahun lalu
Kantor Pos Indonesia Tangerang,Dedi Priyadi,kapok gua pakek jasa pos indonesia cuma beda kelurahan doang bisa berhari2 kalo gak urusan kerjaan mending pakek expedisi yang lain .....harus nya di revisi total tu jajaran nya biar makin bener ....apa masuk nya lewat calo apa nyogok tu para pekerja apamalah kuliah nya cuma tidur bae,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,SR Project,Pelayanan macam apa pos ni.. paket sudah salah alamat yg harusnya 3 hari sampe 2 minggu.. eh giliran dah nyampe statusnya ga brubah masih aja di manifest serah ga brubah udah 4 hari.. niat kerja engga..  tolong lah di perbaiki.. jngan makan gaji doank kalian kerja lelet..  klo paket nya bnda mati ga masalah klo taneman busuk lah paketnya... An.j**k,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Choco Chocobong,"Very bad ..
Post indonesia cabang daan mogot ini dengan cara kerja yg tidak proffesional,telp yg susah di hubungi bahkan di tutup ketika saya telp,paket saya 10 hari masih di kantor nya ternyata..tidak terkirim, tanpa pemberitahuan,menyesal..tidak akan gunakan post indonesia lagi ...two thumbs down for this local goverment company",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,ainur azkia,kurirnya kurang ramah..baru skli ngnter paket krna gak k.angkat lg msak d.dapur gak kedengeran udh mrah trus no di blokir tp paketan dibwa lg,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Michael S,"Kirim barang dr bulan 4 2019, sampe skrg Okt 2019 ga nyampe2. Ga ada niat menelp penerima atau pengirimnya, Payah banget sih, Pos indonesia, expired tuh brg yg dikirim, KECEWA BERAT SAMA POS INDONESIA.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Renaning Tyas Utami,"Pelayanan cepat, petugas loket ramah 👍👍 …",5,setahun lalu
Kantor Pos Indonesia Tangerang,Zwein Groho,"Buat yang ambil paket disini pastikan untuk cek paket anda di tempat atau di depan pak posnya. Paket saya basah sampai dalam, dan sialnya baru ketahuan saat saya sudah di rumah karena dikarungi plastik. Mohon untuk diperhatikan.",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,enjie be,"Sangat2 tidak memuaskan...
Saya kirim paket dr tgl 16 april 2021, status resi pos sudah sampai dr tgl 20 april 2021... Namun sampai hari ini tgl 30 april 2021 tidak perubahan status di resi pos dan tidak ada konfirmasi dr pihak pos indonesia tangerang padahal ini kantor pos induk...
2x tlp cs 161 baru di suruh lgsg ambil ke pos tangerang...  Tlp kantor pos tangerang 2hr tidak ada respon... Ternyata benar pket saya sudah tiba di tangerang dr tgl 20 april 2021...
Ironis sekali perusahaan sebesar kantor pos indonesia harus jelek dimata customer karna pelayanan yg sangat buruk",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Wijo Narko,"Perusahaan kurir dan logistik banyak, namun yang handal dalam mensupport bisnis sampai ke ujung-ujung Negeri dan Dunia hanya PT Pos Indonesia, semoga PT Pos Indonesia selalu terdepan ...🙏🙏 …",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Era Zaky,"Pelayanan'y sangat ramah,kurir'y pun amanah & ramah..
Kantor pos semakin keren,karna hari libur/libur nasional tetap melayani..
Semoga makin juara pos indonesia 💪🙂 …",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Sulaeman Hengky,Ket Barang gagal dikirim. Cb perbaiki pelayanan. Barang harusnya nyampe tgl 19 okt 21 smpai tgl 21 okt 21 blm nyampe. Sdh paket ekpres padahal.,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,aay ay,"cobalah gercep paket saya masih di tahan di tangerang dari tanggal 4 mai sampe skrng,bulak balik pos sepatan,bukan nya ada solusi malah di lempar lempar,suru ke loket,dari loket suru ke anu ke ini ono,saya tuh bayarrrr tau gaaaaa,ga gratisssss..
expedisi paling parah selama saya usaha online dari tahun 2014😠ini yg terparah,buruk sekali,kayanya pegawai pos rata ya jutek"".",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Loker jalurkusus,"buruk skali paket udah 1 minggu gak smpe2.. pdahal kterangan udah slesai antar..
klo gak pd niat kerja mnding ttup aja it kantor.. ngerugiin banyak orang asal kalian tahu..",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,khoirun nisa,Pesenan saya belum juga sampai 2 hari berturut turut saya cek resi ada keterangan antar ulang karna rumah kosong pdahal saya di rumah terus hadeuhhh padahl ini paket expres paling lama 2 hari sampai lah ini udah 4 hari ga sampai2 gimana si aturankan telfon apa gimana nanyain paketnya laa ini gaada nomer masuk sama sekali gimana sii,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Adrian Dharma,"Layanan paling ampas, kurirnya dateng gk bawa paket udh gedor2 rumah klakson2 kea org bego, taunya gk bawa paket. bilangnya bsk mau anter ampe skrg gk di anter2, pas di cek ternyata nyampe ke org lain",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Erista Septia,sistem antriannya masih manual..,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Chandra Wijaya,"Kurirny ngirim surat tpi main lempar di depan rumah. Seenggaknya coba untuk panggil orang yg ada di dalam rumah dong, udah 3 hari baru tau ada surat dan udah basah kuyup,,, kecewa abis",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Syahrul Mustajab,Emang yah paket dari luar negeri harus di bayar di kantor pos terus paketnya di anterin ke alamat tujuan...?,1,2 tahun lalu
Kantor Pos Indonesia Tangerang,Boy Mihaballo,"wc buat pengunjung tidak bagus: lokasinya tidak mudah diketahui, minim perawatan dan ada pungli buat pengguna.
selain itu ruangan untuk pengambilan pensiun dijejali meja2 lintah darat dan kerap kipas atau ac-nya mati sehingga membuat gerah.",4,7 tahun lalu
Kantor Pos Indonesia Tangerang,kang Cunay,"KAPOK pake jasa pos indonesia kaga lagi lagi dh.pengiriman LEMOT banget.
Udah hampir 2 minggu motor gw ga sampe2 😩 di konfirmasi bilang ny masih dalam pengiriman terus,seberapa jauh sih bekasi tangerang sampe ngabisin waktu seminggu. …",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Adih Cahyadi,"saat ini saya sangat bergantung dg kantor pos, saya rutin beli brg dr luar negeri, mmg barang murah, namun itu adlah mata pencaharian saya utk menafkahi anak istri, namun sdh satu bln ini semua brg saya tertahan, info dr petugas (ibu rossi) ada petugas yg biasa urus brg import sakit sdh hampir 1 bln, semoga lekas sembuh pak, sangat disayangkan kantor pos sebesar ini jk mmg tdk ada petugas yg dpt menggantikan saat ada stafnya yg sakit sehingga menggangu aktifitas kantor pos yg ada, sy sdh bbrp kali mendatangi dan respon dr para petugas sangat ramah, namun mslh tdk tersolusikan, terima kasih",5,8 tahun lalu
Kantor Pos Indonesia Tangerang,saputra saputri,Paket saya sudah smpai di kantor pos tangerang 15000 . Ko tdi pagi status nya di teruskan lgi le kantor pos yg sama . Tolong dong di kirim paketan saya hari ini . Itu brng punya cust saya .,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Panji Pio,Pelayanan sangat bagus dan baik dan sekarang kantor pos sudah bisa pickup secara gratis lho!!! Jadi ayo banggakan logistik Indonesia punya lho,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Roland Simorangkir,"Kantor Pelayanan Paling terburuk selama yg saya tau.. mau kirim paket EMS keluar negri aja susah bngt, Petugas Sombong sombong, Cancel deh, Mending lwt TNT, FEEDEX, pelayanan Profesional, harga lebih murah",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Studio Mata Satu,"permisi, surat dari google adsense untuk wilayah kecamatan pasar kemis, ddistribusinya melalui pos di sini tidak pak/bu? sudah tiga bulan nunggu oy..",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,rinokha word,tolong perbaiki kualitas pelayanannya yg sangat buruk. Saya pikir saya aja yg berfikir seperti itu. Ternyaa banyak yg memberikan ulasan negatif.. jd agen pospay. Costumer service bagian pospaynya songong banget nanya chat wa. di read doank Berkali2.. padahal dulu madih mau balas. Ngga tau apa ganti orng,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Grely Salamahu,"Saya ambil rekening Google Adsense Disini. Datang lapor ke satpam, lalu diarahkan ke loket. Kemudian diarahkan ke bawah untuk ambil di bagian pengiriman barang.",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,equal equal,"Tukang parkir bedebah beli metrai 2 menit aja minta uang,,  padahal 2 hari sekali beli metrai tp tetap aja bukannya parkirin malah duduk"" aja giliran mau pergi ditagih..  Apalagi tukang parkir yg muda sok sokan ngapalin plat nomor...",1,Diedit 6 tahun lalu
Kantor Pos Indonesia Tangerang,Ranie Lovers Nia,status barang pesanan saya udah di kantor pos Cabang Tangerang 15000 pas di samperin ke sana dibilang sama CS nya sekarang udh ga disitu lg buat pengambilan barang pesanan khusus buat pengiriman aja...kok jd nya aneh yah... padahal jelas-jelas barang nya udh sampe cma mw di ambil sendiri berhubung ga dikirim2 sama kurir nya...tolong dong petugas jgn buang kepercayaan konsumen sama mitra2 yg kerjasama sama  Kantor Pos Indonesia...,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Dzakira Hrp,"Kantor pos makin keren hari minggu dan libur nasional tetap buka layanan.
Petugas nya ramah².
Melayani dengan penuh tanggung jawab 😊😊. …",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Yayan Aulia,"Parah paket ga tau ada dimana dari tgl 25maret dicek resi cuma ada ditangerang mana tau. Udah keliling kekantor pos Poris dan Cipondoh pada ga tau gimana!!!! Alamat HP lengkap ga ada pemberitahuan apa"".",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ika Kurniawan,pelayanan customer service nya kurang sopan dan gak ramah. melayani orang sambil kerja mandang komputer. mungkin karena Pemerintah Punya Jadi Gitu kali ya. Kantor pos pusat Tangerang lohhhh,2,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ade Apriyanti,"Pelayanan nya kurang banget , masa di tlp sibuk terus
Sesibuk2nya kerja kalo ada tlp ya dilayani lah, kalo kaya gini kan bikin kecewa customer
Harusnya kalo ada penundaan kirim barang kami di konfirmasi jangan didiemin aja toh ada nomor tlp kami disitu",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Jamal Udin,"Untung hari libur nasional dan minggu tetap buka, ngga usah cuti kalo mau pembayaran ke kantor pos",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Aji Sartaji,"Dengan pelayanan di loket yang selalu ramah,dan para pengantar yg ramah2 serta handal Kami siap mengantar kiriman cepat dan tepat.",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Tika AM,"Barang kiriman saya sampai sekarang belum sampai ke saya,  padahal di cek online sudah sampai Tangerang tgl 28 juli 2017
Kalau dihubungi tidak pernah diangkat,  apa gunanya no telepon di pantengin di website
Saya mau langsung datang ke kantor pos Tangerang hari sabtu ini, perlu banget kejelasannya kenapa paket yg sekecil itu doang lama banget kelarnya",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Jofit Haririo Lita,"All in one work, sekali datang membereskan banyak urusan, kirim barang, bayar tagihan bulanan, transfer uang ke semua bank bisa, jadi tidak banyak waktu terbuang harus ke tempat yang lainnya, semua bisa disini mantaplah",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,adzana akbar,"Goblokk bangeeet kinerjanya,, kalo g niat kerja yaudah tutup aja sana!!! Paket udh tiga hari g nyampe,, pdhl pakai surat kilat khusus,, Lu kerja MAKAN GAJI BUTA doang yaak?? Yang bener kerjanya..
Udh telat malah gw disuruh dtng kenkantornya,, KINERJANYA BAD ,SUPERR LEMOTTT
SAYA KECEWAAA!!!",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Suparman bms,"Semoga pos indonesia bisa berbenah, berkaca dari jasa kirim lainya. Namanya pelayanan ko sabtu minggu atau tgl merah libur.. diketawain sama tetangga sebelah. hikhik",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Agus Fanani,"Kantor pos taik ini, paket kok muter2 diantar ulang n gagal terus alasan alamatnya, pdhl alamat sy tulis 1000% sangat jelas...bakar aj kantornya",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Monalisa Mon,"Sebenernya pelayananya enak banget ramah pula. Cuma sebel ama tukang parkirnya,udah mah ilegal tapi cuma ngambilin duit sama main hp. Narikin motor engga, apalagi bantuin ngeluarin motor.  Tolong pihak pos tangerang pertegas tukang parkirnya🙏 …",2,4 tahun lalu
Kantor Pos Indonesia Tangerang,benilius lius,"Suruh kurir nya yg rajin sedikit kalau untuk nyari alamat, kurir yg mls di pecat aja biar tau rasa... Nyari alamat yg agak dalem dkit aja susah, gak punya mulut apa buat bertanya...",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,puadman,"Paket saya udah sampai di kantor pos Tangerang 2 hari yang lalu dan statusnya masih dilanjutkan ke kantor pos Tangerang, gimana sih kapan dikirimnya ke alamat yang dituju ? Di respon dong masa kalah sama tetangga sebelah !!!",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Annur Jianawati,"Kasirnya ramah dan hari minggu  dan hari libur nasional ternyata kantor pos buka..
Alhamdulillah dapet hadiah undian juga.. Makasih yaa",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,ANDRIAN_ CANEL,"Ini pket sya jga blom sampai dri tgl 22 sampi sekarang sya mohon kbijakannya kasian pelanggan sudah mempercayakan penuh pada POS INDONESIA akhirnya malh dikecewakan,.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,ristiyana 459,Buruk sekali pelayanan nya tolong dong di tingkat kan lg brang saya yng di kirim dri lmpung tgl 2 mei ke tangerang belum ada kabar ngambil yng kilat biar bisa dteng cepat 1 hri helo itu brang ngirim ngambil yang 1 hari karena penting,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Sri Nuryanti,Pelayanannya bagus. Alhamdulillah g pernah telat. Dari zaman pakai prangko sampai sekarang pakai pos ekspress selalu menggunakan jasa PT. Pos Indonesia . Tiada duanya....❤️❤️❤️,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Nur amalia Julizah,Kantorny lebih besar untuk loket juga banyak jadi cepat dilayani. Saya sudah berlangganan pos sejak lama. Terimakasih pt pos indonesia 🙏 …,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Anisa fitri,Pengiriman lambat bgt...masa udh sampe dikantor pos tgl 8 sampe sekarang masih diinepin disana... ga dikirim2..parah bgt,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,P Suci Ramadhyani,"Pelayanannya 100% memuaskan. Motorku cepat sampai... Kebetulan ga bawa bensin, ditolongin buat beli bensin. Thank you Pos Indonesia. Sukses terus",5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Jefry95,Parah banget!!! Di Tlp Gak di Angkat + katanya pos day exspress mana??? Nunggu kiriman barang lewat 3hari yg katanya pos one day express ... Menyebalkan,1,8 tahun lalu
Kantor Pos Indonesia Tangerang,Risma Saputra69,"KALO GA NIAT, gausah BUKA expeddisi😠 GERAM liatnya, dekat pasti tak bakar tuh kantor pos,
BEKERJALAH sesuai tugas, tugas mngrim ya dkirim brgnya sdh byar tpi barng sudah satu bulan ga sampai"" …",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Hasan Basori,Kiriman paket kilat khusus dari Ambarawa tgl 15/5/20 ke kab.tangerang tgl 21/5/20 blm sampe jga padahal estimasi 4-5 hari gmna nih,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Marcella Theodora,"Kantor pos gak bisa dihubungi, CS nya online wa tapi chat gak dibalas2, paket 9 hari gk sampai2 😡😡😡 ini di kantor pada ngapain sih? …",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,NA DIH,"Paket ku kemana sampai saat ini blm sampai2 juga,, tolong dong para petugasnya jgn pada mkn gaji buta,, hadehhhhhh parah.. parah",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Boim,Pelayanannya buruk banyak loker tapi ngatri pegawai yg jaga cuma 2 orang,1,setahun lalu
Kantor Pos Indonesia Tangerang,Queen Marine,"Sangat sangat buruk
Pake pos kilat khusus tapi lama banget sampe nya
Paket saya di oper sana sini
Tapi ga sampe ke rumah
Cukup sekali ini aja pake pos indonesia",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Keluarga Besar sarini,Udah pake paket khusus kilat tapi pengiriman blom nyampe juga ini paket saya kemanaaaaaa buruk banget expedisi nya... Ayok dong d percepat .paket saya blom nyampe juga😭😭 …,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,indra orion,No telp kantornya sengaja diblok panggilan dari luar (nada terimanya sedang sibuk)... Mohon diperbaiki kinerjanya!!!,1,2 tahun lalu
Kantor Pos Indonesia Tangerang,Rizal Adi saputra,Gada respon sama sekali barang nyampe nya lama.. Padahl psennya yg kilat.. Di tungguin malah nungguinn.. Di cht gadibales bales.. Pdahl udh di sharlok.,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Willy Cellular,"Pengiriman Pos Kilat Khusus,

Batam - Tangerang Cikupa dri tgl 2 maret 2020 - 13 maret 2020 belum sampai juga..

Mantapp 👍👍👍👍👍",1,5 tahun lalu
