Pos Office Branch,User,Reviews,Rate,Date
Pos Indonesia KCU Semarang,Lian Nio,"Pelayanan sungguh buruk, saya telp kantor pusat di Semarang jalan pemuda tidak diangkat. Barang saya kirim dari 3 November, 7 November berhenti bergerak. Sampai 17 November tetap TDK gerak. Mohon bantuannya ya pos",1,4 tahun lalu
Pos Indonesia KCU Semarang,Thoriq Nurwahid,Kantor pos ini terletak dekat titik 0 Kota Semarang,5,7 tahun lalu
Pos Indonesia KCU Semarang,Yanti Twinners,Mudah dijangkau. Parkir luas. Tempat luas dan cukup nyaman buat nunggu antrian karena disediakan banyak kursi. Walaupun antrian sering banyak tp nunggu tidak trlalu lama karna teller banyak jg dan pelayanan yg cepat,5,7 tahun lalu
Pos Indonesia KCU Semarang,Shohih Aja,"Gedung yg digunakan sebagai kantor pos sangat bernilai sejarah peninggalan penjajah belanda, sangat artistik, pengalaman pertama saat surat menyurat ke kantor pos ini.",5,7 tahun lalu
Pos Indonesia KCU Semarang,AH Channel,"pelayanan dan pengiriman sangat lama, lebih dari estimasi yang di janjikan.. terima kasih POS INDONESIA.. menyesal sekali, estimasi 2-4 hari jadi 7 hari TANPA ADA KONFIRMASI.. semoga kedepannya bisa TEPAT WAKTU.",1,5 tahun lalu
Pos Indonesia KCU Semarang,Agata Mega Alviana,"Ada di tengah kota, buka sampai malam + ada packing corner baru",5,9 bulan lalu
Pos Indonesia KCU Semarang,Lulu Khairunnisa,Puas... Ngirim paket ke Jepang pake pos Indonesia harga lebih murah dari ekspedisi lainnya. Yuhhuu tetap pake pos Indonesia 😊 …,5,2 tahun lalu
Pos Indonesia KCU Semarang,Dimas Satya Putra,"Beli materai tanpa kena admin , datang langsung saja ke kantor POS terdekat.",5,2 tahun lalu
Pos Indonesia KCU Semarang,djoko seto,"Kantor pos semarang dimana bangunannya yg merupakan sejarah yg berada disebelah utara simpanglima dg tempat parkir yg luas baik utk motor, moge maupun mobil..",4,8 tahun lalu
Pos Indonesia KCU Semarang,Imanuel Marcelino,Bangunannya menarik dan bersejarah.. Bisa belajar pengiriman melalui perangko juga...,5,setahun lalu
Pos Indonesia KCU Semarang,Apriansyah Tri Admojo,Buruk sekali. Demak-Bekasi. 3 hari diDemak 3 Hari disemarang. Hampir seminggu barang saya masih dikota pengirim. Tingkatkan dong Kerjanya. BURUK SEKALI.,2,5 tahun lalu
Pos Indonesia KCU Semarang,Clara,"pelayanannya ga jelas. tertulis untus leges tutup jam 2, saya kesana jam 1. tapi ga dilayani, disuruh kembali besok nya.",1,3 tahun lalu
Pos Indonesia KCU Semarang,Aswidha Fazani M,"Sentra kantor pos di kota Semarang dan terbesar.
Bangunannya sungguh ikonik dan mudah dikenali bahkan oleh orang dari luar kota Semarang.",4,3 tahun lalu
Pos Indonesia KCU Semarang,Adityo Hartadi,"Pelayanan loket 13 tidak sopan, bicaranya nyolot, tidakpunya sopan santun ( jum'at 30 september 2022 )",1,2 tahun lalu
Pos Indonesia KCU Semarang,Rona Bahana,"Mau nanya pak, EMS apa ada di Semarang? Bisa ngirim madu ga ke Korea Selatan? Soalnya saya bisnis madu tapi pihak pos Gunungpati sini ga bisa ngirim. Terimakasih",5,7 tahun lalu
Pos Indonesia KCU Semarang,Wihandono Yogo,"Gedung peninggalan jaman Belanda yang masih berfungsi dengan baik, dan dipergunakan oleh PT. Pos Indonesia di sekitar kota lama Semarang.",5,6 tahun lalu
Pos Indonesia KCU Semarang,KM smr fairly,"12/08/16 jam 16.25 loket layanan Benda Pos tidak ada personilnya, sdh nunggu 20 menit belum ada yg melayani",3,8 tahun lalu
Pos Indonesia KCU Semarang,Bayu Nur Afianto,Tidak menyediakan toilet umum. Adanya dibelakang gedung harus jalan jauh,1,2 tahun lalu
Pos Indonesia KCU Semarang,hangat,"Halo Kantor Pos Pusat Semarang, mau tanya ini untuk menghubungi nya ke nomor mana ya? Saya sudah coba hubungi nomor yang tertera, tapi bot nya hanya menjawab suruh pilih ekstensi dan operator dan kedua tidak ada respon. Makasih",3,6 tahun lalu
Pos Indonesia KCU Semarang,Yuel Wahyu,Untuk MPC Semarang 50400 tolong percepat pengirimannya. Barang di konfirmasi tanggal 29 april sampe sekarang blum sampai,4,6 tahun lalu
Pos Indonesia KCU Semarang,Fardian Nur,👌 …,5,3 bulan lalu
Pos Indonesia KCU Semarang,Jk Rooms,"Bangunannya unik, saya suka saya suka 🤩 …",5,5 tahun lalu
Pos Indonesia KCU Semarang,Karista Hepsy Agustin,"Tempatnya nyaman, petugas dan securitinya baik dan lokasinya juga bagus bangunannya menarik🤩 …",5,setahun lalu
Pos Indonesia KCU Semarang,Alfa Putri Latifa,"Good hospitality, polite and friendly officer, Really appreciate their good and hard work!

Pelayanan yang bagus, petugas yang sopan dan ramah. Saya sangat mengapresiasi kerja baik dan bagus!",5,6 tahun lalu
Pos Indonesia KCU Semarang,David Rizki Sadewa,Tempatnya bagus bersih pelayanan publik ramah lingkungan berada dekat dengan pasar Johar juga salah satu gedung peninggalan sejarah,5,7 tahun lalu
Pos Indonesia KCU Semarang,LxG_9 ID,"Parah !!!! Barang saya dari tanggal 8 november sampai sekarang tanggal 16november belom sampai rumah !
Di tanya katanya proses bea !, biasa nya cuma 1-2hari ! Parahhhhh !!!!!!!!",1,5 tahun lalu
Pos Indonesia KCU Semarang,Emir Hartri Putra,Kantor pos tertua di Semarang!,5,6 tahun lalu
Pos Indonesia KCU Semarang,Diwan Tri,Pelayanan sangat buruk. Ditanya kejelasan paket kenapa gagal kirim ga direspon,1,2 tahun lalu
Pos Indonesia KCU Semarang,Ayodya Ayu,Cuman d sni kantor pos yg bka smpe mlm.apa lagi gedungnya pnya sejarah.buat selfi bagus,4,8 tahun lalu
Pos Indonesia KCU Semarang,Comeon expo,"Best bgt untuk layanan moneygram and western union, cepat & mudah no ribet. Customer servise & satpam friendly",5,2 tahun lalu
Pos Indonesia KCU Semarang,Andreas Kurniawan,"Sayang sekali pelayanan masih kurang sopan ke Masyarakat yang ada perlu, masih ada yang kasar perlakuannya, mohon dibenahi.",3,4 tahun lalu
Pos Indonesia KCU Semarang,Lingga Dewi,"Kantor pos pusat.  Berada masih sekomplek dengan kota lama, jadinya bangunannya masih jadul",5,7 tahun lalu
Pos Indonesia KCU Semarang,aulia fanisa,"CS nya big no. ga ramah bgt, untuk kategori ""Customer Service"" seharusnya bisa lebih RAMAH",1,2 tahun lalu
Pos Indonesia KCU Semarang,Abidah Syarifah,"Kenapa saya tlp nggak pernah di angkat ya ? Padahal aktif trus.
Soalnya saya dapat paket dari Qatar,mau saya oper ke paman saya,karna lagi luar kota.",1,5 tahun lalu
Pos Indonesia KCU Semarang,Iswanto,"Kirim barang apa aja Luar negeri dan dalam negeri,langsung sampai....",5,setahun lalu
Pos Indonesia KCU Semarang,Hasan Abdurrahman,"Bangunan cagar budaya, jarus terus dipelihara. Kantor pos terbesar di Semarang. Pelayanan cepat.",4,8 tahun lalu
Pos Indonesia KCU Semarang,achmad yakhsyallah,"Kantor pos besar di Semarang, kalau beli materai langsung ke loket 4",5,7 tahun lalu
Pos Indonesia KCU Semarang,Afif Mas'udi Ihwan,"Banyak customer service yang bisa.melayani, ruangan lega, bangunan lama tapi instagramable. Terimakasih untuk layanannya",5,6 tahun lalu
Pos Indonesia KCU Semarang,badrudin anang,"Pelayanan yang profesional, tempat yang nyaman. Yang menempati gedung artistik",5,2 tahun lalu
Pos Indonesia KCU Semarang,Ongko Wijaya,Kantor pos dengan arsitektur bangunan gaya belanda .. ruangan didalamnya lega dan nyaman.,4,9 tahun lalu
Pos Indonesia KCU Semarang,Nanik W.,"Pelayanan cepat, sebaiknya datang setlh makan siang, sedikit antrean",5,3 tahun lalu
Pos Indonesia KCU Semarang,Devi Fadhilah,"tempatnya bersih dan nyaman, pegawai dan securitynya ramah🤩 …",5,setahun lalu
Pos Indonesia KCU Semarang,Tono Ukin,"Percuma di promosiin sana sini, kalau call centernya di pos johar semarang, nggk di angkat2",1,4 tahun lalu
Pos Indonesia KCU Semarang,Felix Iwan,Lokasi di dekat kota lama. Gedung juga masih bangunan lama. Ayo pakai jasa KANTOR POS,5,7 tahun lalu
Pos Indonesia KCU Semarang,Muhamad Agus,Sebelah kantor pos tempat pengisian  tabung gas bukan,4,Diedit 4 tahun lalu
Pos Indonesia KCU Semarang,Slamet Riyadi,Gedung bangunan peninggalan jaman kolonial Belanda terawat dengan baik,4,8 tahun lalu
Pos Indonesia KCU Semarang,agus setiyo budi (esbe),Kantor pos jadul dibangunan tua pelayanan bagus parkir luas,4,7 tahun lalu
Pos Indonesia KCU Semarang,Irwan Dimas Anggara,"Bagus, buka sampai malam",5,6 tahun lalu
Pos Indonesia KCU Semarang,Cantika Putri,"pelayanan ramah,staf gercep,tempat nyaman",5,setahun lalu
Pos Indonesia KCU Semarang,Sapto Eryk,Pos aja,5,2 tahun lalu
Pos Indonesia KCU Semarang,Muh Aras,Layanan pos nya lengkap dan pelayanannya ramah,5,2 tahun lalu
Pos Indonesia KCU Semarang,Fakhruddin Ali Ahmad,What the your problem? Saya tracking paket saya ternyata nyantol di sini berhari².,1,5 tahun lalu
Pos Indonesia KCU Semarang,Purwanto Purwantooo,"Apakah kiriman paket keluar negeri/jepang ,sudah aktif .minta info nya",4,4 tahun lalu
Pos Indonesia KCU Semarang,Budi Setiawan,Pelayanan cepat dan petugasnya ramah sangat membantu sekali,5,3 tahun lalu
Pos Indonesia KCU Semarang,Nur Hidayatin Chasanah,Ada alunan musik keroncong nya bikin adem dan nyaman.,4,6 tahun lalu
Pos Indonesia KCU Semarang,Zalfa Angella Early,"Tempatnya nyaman,petugasny ramah, bersih",5,setahun lalu
Pos Indonesia KCU Semarang,Elis Setianah,pengiriman paket lama tidak sesuai yang dijanjikan,1,5 tahun lalu
Pos Indonesia KCU Semarang,Sapa Alam Bestari,pelayanannya baik cepat dan ramah,4,setahun lalu
Pos Indonesia KCU Semarang,febriantara 30,Karena gedung utuh dr jaman dluu masih suasana belanda,5,8 tahun lalu
Pos Indonesia KCU Semarang,KANG SUPRA,"Termasuk bangunan kuno yg dilindungi...
Tempat bersih dan nyaman",4,8 tahun lalu
Pos Indonesia KCU Semarang,Rusaydi Al Mubaroq,Tolong customer servise bisa melayani dan mengangkat telfon,1,setahun lalu
Pos Indonesia KCU Semarang,Niswa_jtg_36,"Tempat luas,nyaman,ber AC,cuma kurang ramah pelayanannya",4,6 tahun lalu
Pos Indonesia KCU Semarang,Alvian Dhomi,"Bersih, rapi, dan banyak petugas yg siap membantu.",4,8 tahun lalu
Pos Indonesia KCU Semarang,Jiwantono Aji (AJILIAZGA),"Kantor pos, salah satu gedung bersejarah...",5,4 tahun lalu
Pos Indonesia KCU Semarang,Achmad Rifki,Loket 13 (materai) pelayanannya ampun.,1,4 tahun lalu
Pos Indonesia KCU Semarang,Atiek Rachmawati,kantor pos dengan bangunan kuno,3,8 tahun lalu
Pos Indonesia KCU Semarang,Bahtiar Ray (Ulunk),Seni bangunan tua nya sangat terlihat. Adem juga..,4,8 tahun lalu
Pos Indonesia KCU Semarang,bambang tw,"Pelayanan ramah, protokol kesehatan bagus, tempat luas",4,4 tahun lalu
Pos Indonesia KCU Semarang,q-disain grafis n video,"Pelayanannya ramah, parkirnya tertata rapi",5,4 tahun lalu
Pos Indonesia KCU Semarang,Stefani Feby gabriela,Tolong kabarkan saya kalau sudah sampai tujuannya mas ...,5,4 tahun lalu
Pos Indonesia KCU Semarang,Joko Nugroho,"Pegawainya banyak, ramah, tempat luas, nyaman",5,4 tahun lalu
Pos Indonesia KCU Semarang,gempol Yoyon,Serasa aman kirim kirim di pos,5,setahun lalu
Pos Indonesia KCU Semarang,Dody Luhansa,Pernah kesini dulu banget pas 1998. Suka dengan gedungnya.,5,7 tahun lalu
Pos Indonesia KCU Semarang,achmad nurafif,Wao....betul kantor pos tua Niki di kota semsrang,5,5 tahun lalu
Pos Indonesia KCU Semarang,Irlam Satriadi,"Sepi sekali, gitu masih bayar parkir",3,8 tahun lalu
Pos Indonesia KCU Semarang,Fasya S.,Apakah WU buka pada hari minggu? Jam berapa?,5,3 tahun lalu
Pos Indonesia KCU Semarang,Dimas N Pramudya,"Keren banget kurirnya ganteng"" 😘 …",5,2 tahun lalu
Pos Indonesia KCU Semarang,Mei Ceria,PelayAnan Paket kilat khusus buruk  sekali,1,5 tahun lalu
Pos Indonesia KCU Semarang,August Valentine,Kantor pos pusat di Semarang,5,7 tahun lalu
Pos Indonesia KCU Semarang,Milito,"Gedung,nya bagus banget dalamnya luas",5,4 tahun lalu
Pos Indonesia KCU Semarang,Ojol Jalan jalan,Tarif ongkir selalu tidak sama dengan toko online.,1,6 tahun lalu
Pos Indonesia KCU Semarang,Bonifacius Suksmodardo Sulaksono (mazbonnie),Kantor pos dan telegram pertama di Semarang maupun Jawa Tengah.,5,7 tahun lalu
Pos Indonesia KCU Semarang,Airaginrin channel,Masih seperti dulu.... titik nol km kota semarang,5,8 tahun lalu
Pos Indonesia KCU Semarang,Anggun Cahayaningrat,Tempat tujuan kalo butuh kirim paket malem2,5,3 tahun lalu
Pos Indonesia KCU Semarang,Dhya Sabrina,pelayanan nya sangat ramah,5,setahun lalu
Pos Indonesia KCU Semarang,Anggondimas@gmail.com L,Minggu biasanya masih pengiriman gak ...,4,8 tahun lalu
Pos Indonesia KCU Semarang,eko icarus,"Hiduplah lebih lama, lebih inovatif‼️",5,2 tahun lalu
Pos Indonesia KCU Semarang,Anggoro Prasetianto,Harus bisa melsyani lebih baik lagi..,5,4 tahun lalu
Pos Indonesia KCU Semarang,Uche Sugono,Andalan,3,3 tahun lalu
Pos Indonesia KCU Semarang,Ferdian octa dinata,"Jalan Pemuda No.4, Pandansari, Semarang Tengah, Kota Semarang, Jawa Tengah 50139",5,8 tahun lalu
Pos Indonesia KCU Semarang,Panzerfaust,Kantor pos terbesar di semarang dan bersejarah,4,7 tahun lalu
Pos Indonesia KCU Semarang,Anastasia Ela,Rotinya dan coffeenya enakk👍 …,3,3 tahun lalu
Pos Indonesia KCU Semarang,gt J,Gedung bagus megah.. Karyawan ramah,5,6 tahun lalu
Pos Indonesia KCU Semarang,Apria Nurhuda Putra Rianto,Tempat nyaman dan pelayanan sangat ramah,5,6 tahun lalu
Pos Indonesia KCU Semarang,TOKO. BUKU. MAESTRO,Nyaman dan ruang pelayanan luas,5,3 tahun lalu
Pos Indonesia KCU Semarang,Bayu ss,Kantor pos retro paling lama,5,Diedit 7 tahun lalu
Pos Indonesia KCU Semarang,Didik Supriyadi,Telpon tdk bs...ganti donk,1,7 tahun lalu
Pos Indonesia KCU Semarang,Rudi Wibowo,"Mpe malem bukanya, sip!",4,9 tahun lalu
Pos Indonesia KCU Semarang,Naysilla Anny Kheisya,pelayanannya ramah🥰💖😋😘🫰🏻💖 …,5,setahun lalu
Pos Indonesia KCU Semarang,Aendre Irawan,pegawai kurang ramah dan tidak sopan,1,2 tahun lalu
Pos Indonesia KCU Semarang,harjanto widya,"Tambah ramah , rapi , resik",4,2 tahun lalu
Pos Indonesia KCU Semarang,second chance,Buruk palayanannya...,1,setahun lalu
Pos Indonesia KCU Semarang,Leon L,indonesia post semarang head office,5,9 tahun lalu
Pos Indonesia KCU Semarang,Dewi Safitri,Pelayananya lama banget,1,2 tahun lalu
Pos Indonesia KCU Semarang,Christian Agung,Parah.,1,setahun lalu
Pos Indonesia KCU Semarang,Aqila Husnia Hanim,pelayanan ramah dan bagus,5,setahun lalu
Pos Indonesia KCU Semarang,Wiswar Ali,"Kantor Pos tua, Arsiteknya Unik, keren",5,7 tahun lalu
Pos Indonesia KCU Semarang,FADLI AHMAD,Petugas tidak ramah..,2,2 tahun lalu
Pos Indonesia KCU Semarang,nastiti r utami,Arsitekturnya unique trus bagus,4,6 tahun lalu
Pos Indonesia KCU Semarang,Sinyo Kuprus,Pelayan standar,3,2 tahun lalu
Pos Indonesia KCU Semarang,Ahmad Farid Habibi,Pelayanannya cepat dan ramah,5,4 tahun lalu
Pos Indonesia KCU Semarang,Suprihationo Sardi,Layanan memuaskan,5,4 tahun lalu
Pos Indonesia KCU Semarang,Tri Prastiyono,Tetap melayani,5,5 tahun lalu
Pos Indonesia KCU Semarang,salam satu hoby,Pelayananya buruk,1,5 tahun lalu
Pos Indonesia KCU Semarang,rusdi hendra s,👍 …,5,3 tahun lalu
Pos Indonesia KCU Semarang,ardy wazza,Pelayanan terbaik,5,3 tahun lalu
Pos Indonesia KCU Semarang,Rahmat. EsTehAnget,Tempatnya bagus dan pelayanan bagus,5,8 tahun lalu
Pos Indonesia KCU Semarang,Irvan Aji Bagus Wijayanto,terbaik,4,9 tahun lalu
Pos Indonesia KCU Semarang,sofian ridho,Ramai padat aktivitas disini,5,4 tahun lalu
Pos Indonesia KCU Semarang,Rini Purnomo,Bersih,5,2 tahun lalu
Pos Indonesia KCU Semarang,handoko widjaja,Bersih dan rapi,5,7 tahun lalu
Pos Indonesia KCU Semarang,AAA Chanel,Respon cepat dan luas,5,4 tahun lalu
Pos Indonesia KCU Semarang,Senno aji,sangat membantu sekal,5,5 tahun lalu
Pos Indonesia KCU Semarang,Senapanangin Murah,Murah_lengkap_terpercaya,5,7 tahun lalu
Pos Indonesia KCU Semarang,Haikal Fahmi,Klasik.,5,5 tahun lalu
Pos Indonesia KCU Semarang,ruddy wijaya,Mantap,5,5 tahun lalu
Pos Indonesia KCU Semarang,Aji Kurniawanti,Lumayan,4,4 tahun lalu
Pos Indonesia KCU Semarang,Hantoro Ari,Oke,5,7 tahun lalu
Pos Indonesia KCU Semarang,owNrif,Bernuansa klasik,5,5 tahun lalu
Pos Indonesia KCU Semarang,ulil albab,Kantor pos Semarang,5,4 tahun lalu
Pos Indonesia KCU Semarang,Buddy Hardgoods,Historis and nice,5,9 tahun lalu
Pos Indonesia KCU Semarang,Alif Sistiawan,Pos .....jossss,5,7 tahun lalu
Pos Indonesia KCU Semarang,muhammad nur sholeh,oke,5,7 tahun lalu
Pos Indonesia KCU Semarang,Google Guide,"Tempat ini perlu pembersihan besar-besaran. Atapnya bocor dan sepertinya sudah lama tidak terurus.
Pelayanannya oke. Tidak banyak staf dan konter yang buka.
Semoga kedepannya dapat ditingkatkan",5,3 bulan lalu
Pos Indonesia KCU Semarang,Quinamora Divi,"Hai... aku penasaran kenapa kamu mempekerjakan orang paling bodoh dan jahat di tempatmu??
Malu banget kalau karyawanmu yang bernama Selvia nggak tahu paspor Indonesia?? Dia nanya KTP-ku, KTP-ku, dan akhirnya setelah ngobrol panjang lebar dengan ""Bos pintarnya"" 😂 ... mereka nggak ngasih uangnya. Ya, aku kenal orang Indonesia yang birokrasinya... tapi kupikir sudah selesai. Upss, aku salah.
Tolong, lebih hati-hati lagi dalam mempekerjakan orang. Selvia dan ""bos pintarnya"" kelihatan nggak berpendidikan dan orang yang sangat jahat.",1,6 tahun lalu
Pos Indonesia KCU Semarang,putri kartika,Ini adalah kantor pos utama di kota sehingga terdapat pojok filateli yang menyediakan berbagai prangko. Kantor pos yang bagus di kota ❤,5,8 tahun lalu
Pos Indonesia KCU Semarang,Rev Vigano,"Kantor pos peninggalan yang sangat bagus, masih beroperasi penuh",5,3 tahun lalu
Pos Indonesia KCU Semarang,Febriano Nugraha (Dio),Kantor Pos tertua di Semarang. Saya suka arsitekturnya. Cantik.,5,7 tahun lalu
Pos Indonesia KCU Semarang,Dedy Jepara,"gak sopan sama sekali.
di telpon 2x di rejeki terus",2,6 tahun lalu
Pos Indonesia KCU Semarang,Jody Lowe,"Staf Bali yang bersih, tenang dan ramah",5,2 tahun lalu
Pos Indonesia KCU Semarang,Rizky Roviaji,"bagus dan nyaman, arsitektur tua tapi bagus",5,7 tahun lalu
Pos Indonesia KCU Semarang,Nugromax Store,"Pelayanan prima & selesai dengan cepat.
Direkomendasikan.",4,8 tahun lalu
Pos Indonesia KCU Semarang,Agung Setyo Budi,Tuan Kuat,1,8 tahun lalu
Pos Indonesia KCU Semarang,C A,"Tempatnya bagus, pekerjanya semakin baik dalam pelayanan.",5,5 tahun lalu
Pos Indonesia KCU Semarang,Fidel Sastro,Warisan. .. 👍 …,5,setahun lalu
Pos Indonesia KCU Semarang,Gilbert Gattang,Arsitektur lama dan saya menyukainya,3,6 tahun lalu
Pos Indonesia KCU Semarang,Antama Deskio Aufa Gasia,Menyetir,5,setahun lalu
Pos Indonesia KCU Semarang,Suparmi 2505,Matang,5,7 tahun lalu
Pos Indonesia KCU Semarang,Ronny S,Bagus,3,2 tahun lalu
Pos Indonesia KCU Semarang,Taton Kurniawan,Oke,5,7 tahun lalu
Pos Indonesia KCU Semarang,Prasetyo Budi Widagdo,Pengalaman buruk pelayanan,1,7 tahun lalu
Pos Indonesia KCU Semarang,Gun Gun Hamdani,Kantor Pos Semarang,5,3 tahun lalu
Pos Indonesia KCU Semarang,suhiman rasmad,Oke,5,9 tahun lalu
